state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Al_qm2_mult4_formal,Al,13,-2,15,4,formal_anion_reference,formal_multianion,4.341800018981706,6.154288596861153,8.860187724553962,2.2975816243433314,3.256709274779122,4.688609428156463
Al_qm1_mult3_ning2022,Al,13,-1,14,3,ning2022_monoanion_reference,bound_experimental,4.0845714388474255,5.276001547013905,7.825267800452522,2.161462121743334,2.7919397833687314,4.140953389212519
Al_q0_mult2_nist,Al,13,0,13,2,nist_reference,reference,3.739240276571829,4.571072476211778,6.393850144681767,1.9787207404524427,2.418907383797218,3.38347978649444
Al_qp1_mult1_nist,Al,13,1,12,1,nist_reference,reference,3.2923389576589828,3.9022355302111826,5.084517970003143,1.7422307469612706,2.0649741141637428,2.690611038152446
Al_qp2_mult2_nist,Al,13,2,11,2,nist_reference,reference,2.8169226021296705,3.3664746102118004,4.4160742019245465,1.4906512459246002,1.7814616448076446,2.336885829315123
Al_qp3_mult1_nist,Al,13,3,10,1,nist_reference,reference,1.78015559283181,1.97317540605766,2.3678419065113703,0.9420177715881136,1.0441594579999869,1.2530079759469288
Si_qm2_mult3_formal,Si,14,-2,16,3,formal_anion_reference,formal_multianion,4.534811658802257,5.803494878764251,7.755469778730402,2.399718985575385,3.0710772334343104,4.10401786675106
Si_qm1_mult4_ning2022,Si,14,-1,15,4,ning2022_monoanion_reference,bound_experimental,4.078971706015742,5.010432531532149,6.89437154157357,2.1584988707416617,2.65140671245384,3.648344303298918
Si_q0_mult3_nist,Si,14,0,14,3,nist_reference,reference,3.7186493569899306,4.432861049502912,5.952999838240378,1.9678244950581656,2.345769046496496,3.150191850906053
Si_qp1_mult2_nist,Si,14,1,13,2,nist_reference,reference,3.3640235626277915,3.941389640771464,5.128318278427083,1.780164606283348,2.0856935771854204,2.7137891632009183
Si_qp2_mult1_nist,Si,14,2,12,1,nist_reference,reference,2.9739432567102773,3.438233363773823,4.3419049602623545,1.573742997969729,1.8194347418754713,2.2976371568775336
Si_qp3_mult2_nist,Si,14,3,11,2,nist_reference,reference,2.593976778289241,3.0242725356190294,3.861717641173713,1.3726733966822502,1.6003761054094217,2.0435329706512175
P_qm3_mult1_formal,P,15,-3,18,1,formal_anion_reference,formal_multianion,4.864634286375631,5.801011420446004,7.266653752170906,2.574253603727362,3.0697630438880665,3.8453475651716196
P_qm2_mult2_formal,P,15,-2,17,2,formal_anion_reference,formal_multianion,4.4301923376057655,5.377253725697811,6.9271268711609455,2.3443568249780604,2.8455201288825327,3.665677677252174
P_qm1_mult3_ning2022,P,15,-1,16,3,ning2022_monoanion_reference,bound_experimental,3.984047251903329,4.801366750259537,6.379111857829177,2.1082670128679655,2.5407738654247427,3.375680620964298
P_q0_mult4_nist,P,15,0,15,4,nist_reference,reference,3.603520723802267,4.2131456065945505,5.5068346442556315,1.9069010460528433,2.229500641225932,2.9140913979512093
P_qp1_mult3_nist,P,15,1,14,3,nist_reference,reference_uncertain,3.31341662185598,3.8275071992211744,4.880825341712585,1.7533845665133876,2.025429584395014,2.5828215412321476
P_qp2_mult2_nist,P,15,2,13,2,nist_reference,reference,3.0279335361907527,3.4728107916088033,4.369373727487354,1.6023134234810803,1.837732328697386,2.312173002504603
P_qp3_mult1_nist,P,15,3,12,1,nist_reference,reference,2.7100822145187213,3.0877443688055473,3.8236189773803453,1.4341137475968426,1.6339639530659635,2.023372026005912
S_qm2_mult1_formal,S,16,-2,18,1,formal_anion_reference,formal_multianion,4.238713178536709,5.084798794309163,6.524608653632035,2.243030417635845,2.6907596439754595,3.452674209562578
S_qm1_mult2_ning2022,S,16,-1,17,2,ning2022_monoanion_reference,bound_experimental,3.836972583816955,4.564290850454796,6.007402079233121,2.0304384502155335,2.4153187019937508,3.178980277061466
S_q0_mult3_nist,S,16,0,16,3,nist_reference,reference,3.5013772474210407,4.072610554174453,5.30262021383105,1.8528490461094895,2.155132694152158,2.806025775232984
S_qp1_mult4_nist,S,16,1,15,4,nist_reference,reference,3.2099921423964597,3.670361470957559,4.614034666781895,1.698654688933904,1.9422716462071534,2.441641995977396
S_qp2_mult3_nist,S,16,2,14,3,nist_reference,reference_uncertain,2.9809148359517965,3.387372352529498,4.215258428222648,1.5774321988283453,1.7925202538014933,2.2306186982822243
S_qp3_mult2_nist,S,16,3,13,2,nist_reference,reference_uncertain,2.7523981726528555,3.1139061089046556,3.8469019865910115,1.4565063882989517,1.647808149723979,2.035692863881441
Cl_qm1_mult1_ning2022,Cl,17,-1,18,1,ning2022_monoanion_reference,bound_experimental,3.677842027784496,4.322083259887201,5.622122269160305,1.9462301864048333,2.2871479647576547,2.975098981749895
Cl_q0_mult2_nist,Cl,17,0,17,2,nist_reference,reference,3.379383445807821,3.899800249247306,5.017418288771383,1.7882927064243521,2.0636854189755134,2.655103415985743
Cl_qp1_mult3_nist,Cl,17,1,16,3,nist_reference,reference,3.1284588459509908,3.563239554259608,4.4652389763356535,1.6555091265251634,1.885585169102348,2.3629027075126676
Cl_qp2_mult4_nist,Cl,17,2,15,4,nist_reference,reference_uncertain,2.897387415357138,3.2693830035987665,4.03110053162168,1.5332313913641422,1.7300829792180679,2.133166536193161
Cl_qp3_mult3_nist,Cl,17,3,14,3,nist_reference,reference_uncertain,2.7133910369655694,3.0477760347754677,3.736477835941595,1.435864701030639,1.6128136215394866,1.9772589198244503
Ar_q0_mult1_nist,Ar,18,0,18,1,nist_reference,reference,3.2516071569633063,3.72534846972754,4.742736425058895,1.7206764062740756,1.9713695128521784,2.5097480334607307
Ar_qp1_mult2_nist,Ar,18,1,17,2,nist_reference,reference,3.030241459330574,3.4334419843830175,4.2705036245452765,1.6035347238111897,1.8168992530930668,2.2598531971880216
Ar_qp2_mult3_nist,Ar,18,2,16,3,nist_reference,reference_uncertain,2.833335656391398,3.1880559404804076,3.9108096520841245,1.4993366602012206,1.6870465507861625,2.0695113440624087
Ar_qp3_mult4_nist,Ar,18,3,15,4,nist_reference,reference_uncertain,2.645957236291712,2.957254013937235,3.6004785307976306,1.4001802704694581,1.5649114310270076,1.9052911868436213
K_qm1_mult1_ning2022,K,19,-1,20,1,ning2022_monoanion_reference,bound_experimental,3.221454941936327,5.1142050030993955,9.591673031376732,1.7047205412235513,2.7063207395263063,5.075694782637462
K_q0_mult2_nist,K,19,0,19,2,nist_reference,reference,3.1685447217812497,4.415525281421966,7.458000531812738,1.6767216584936238,2.3365953530945602,3.946603920337755
K_qp1_mult1_nist,K,19,1,18,1,nist_reference,reference,2.921309750342779,3.2919568527242875,4.081816940853002,1.5458905458701309,1.7420285457376563,2.160004504177207
Ca_qm1_mult2_ning2022,Ca,20,-1,21,2,ning2022_monoanion_reference,bound_experimental,4.043914032566491,5.649394100298535,9.477552898497702,2.139947148885039,2.9895306132878416,5.015305009012657
Ca_q0_mult1_nist,Ca,20,0,20,1,nist_reference,reference,3.8942333861165332,5.103960537037909,7.223558256039549,2.0607395618704922,2.7008996015486986,3.822542410726347
Ca_qp1_mult2_nist,Ca,20,1,19,2,nist_reference,reference,3.28008168484131,4.310559518245346,6.086361120432349,1.7357444775183373,2.281049863296451,3.220763602258848
Ca_qp2_mult1_nist,Ca,20,2,18,1,nist_reference,reference,2.66487886289587,2.9718626694132793,3.6156863910431096,1.4101931640615946,1.5726419985868634,1.9133388399121265
Sc_qm1_mult1_ning2022,Sc,21,-1,22,1,ning2022_monoanion_reference,bound_experimental,4.1779167392610415,5.548088481933858,9.216276539816118,2.210858327467114,2.9359219887128183,4.877043514250644
Sc_q0_mult2_nist,Sc,21,0,21,2,nist_reference,reference,3.9666857652993994,4.995541287013075,6.927398429787503,2.099079709809768,2.6435266052123616,3.665821379888772
Sc_qp1_mult3_nist,Sc,21,1,20,3,nist_reference,reference,3.4217766609410387,4.279109460266191,5.862146979854551,1.810726229769759,2.2644072093323047,3.102114588702876
Sc_qp2_mult2_nist,Sc,21,2,19,2,nist_reference,reference,2.717583515160451,3.124421457727661,4.143348447013679,1.438083264948578,1.6533726326858091,2.192565574989975
Sc_qp3_mult1_nist,Sc,21,3,18,1,nist_reference,reference,2.4495358676841956,2.7048390530240094,3.2350998545408016,1.2962385584679825,1.431339186020757,1.7119411180186024
Ti_qm1_mult4_ning2022,Ti,22,-1,23,4,ning2022_monoanion_reference,bound_experimental,4.067742337930891,5.439487157067526,8.182478880559831,2.1525565450583173,2.8784526425196817,4.329981352287353
Ti_q0_mult3_nist,Ti,22,0,22,3,nist_reference,reference,3.919746079787683,4.865579778747096,6.700530020156743,2.074240297950014,2.5747539367434236,3.545767787638367
Ti_qp1_mult4_nist,Ti,22,1,21,4,nist_reference,reference,3.415040795118363,4.18378425673867,5.650054316313462,1.8071617630806986,2.21396328400085,2.989879984557214
Ti_qp2_mult3_nist,Ti,22,2,20,3,nist_reference,reference,2.7330729872561292,3.1628131056324675,4.138595770422925,1.446279940590529,1.6736886178460446,2.190050566847356
Ti_qp3_mult2_nist,Ti,22,3,19,2,nist_reference,reference,2.4709689622540014,2.7754767471502015,3.505502374015583,1.3075804636734527,1.4687190439830744,1.8550319690954111
V_qm1_mult5_ning2022,V,23,-1,24,5,ning2022_monoanion_reference,bound_experimental,3.979531311374867,5.292168998837398,8.056205965941443,2.10587728005451,2.800495230432096,4.263160603517002
V_q0_mult4_nist,V,23,0,23,4,nist_reference,reference,3.8539626749383498,4.75481498953151,6.533707729896067,2.039429219248141,2.516139734520061,3.457489233361772
V_qp1_mult5_nist,V,23,1,22,5,nist_reference,reference,3.035828071463811,3.5962955043728044,4.905541589819913,1.6064910316382526,1.9030776245869983,2.59590081646957
V_qp2_mult4_nist,V,23,2,21,4,nist_reference,reference,2.718140764373086,3.135388636355576,4.051075137426485,1.438378148532698,1.6591762136836041,2.143736642381835
V_qp3_mult3_nist,V,23,3,20,3,nist_reference,reference,2.469877740534775,2.7928172211393845,3.519816430686434,1.3070030140075957,1.4778952276444064,1.8626066416811997
Cr_qm1_mult6_ning2022,Cr,24,-1,25,6,ning2022_monoanion_reference,bound_experimental,3.8910900725556195,5.189892416684098,7.966974419349775,2.0590761919673346,2.746372793947521,4.215941302567061
Cr_q0_mult7_nist,Cr,24,0,24,7,nist_reference,reference,3.5450758532672597,4.391803770820887,6.1464097740249475,1.8759733524715412,2.3240424702762748,3.25253998128546
Cr_qp1_mult6_nist,Cr,24,1,23,6,nist_reference,reference,2.9782122680831966,3.4954940252145654,4.698769874854438,1.5760020615013637,1.8497357789911444,2.4864819370505096
Cr_qp2_mult5_nist,Cr,24,2,22,5,nist_reference,reference,2.684907433340807,3.08136302913926,3.944939427025889,1.4207918271080207,1.630587093539533,2.0875720431748386
Cr_qp3_mult4_nist,Cr,24,3,21,4,nist_reference,reference_uncertain,2.4525322071669122,2.775573750665828,3.4676387762916736,1.2978241530383652,1.4687703760329214,1.8349954160571196
Mn_qm1_mult5_formal,Mn,25,-1,26,5,formal_anion_reference,formal_monoanion,3.9610846922442247,5.297384937594768,7.739944983833399,2.0961157495923666,2.803255386355962,4.095802499087624
Mn_q0_mult6_nist,Mn,25,0,25,6,nist_reference,reference,3.727938897870583,4.576495776939143,6.296831675375422,1.9727403083919588,2.4217772709500136,3.3321398235008304
Mn_qp1_mult7_nist,Mn,25,1,24,7,nist_reference,reference,3.250804763818428,3.8972138020337717,5.1985685950429446,1.7202517981076213,2.0623167300529075,2.7509640298127525
Mn_qp2_mult6_nist,Mn,25,2,23,6,nist_reference,reference,2.642975844006758,3.022788599564086,3.825821016465902,1.3986025856154987,1.5995908402667083,2.0245372949075064
