state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
C_qp2_mult1_nist,C,6,2,4,1,nist_reference,reference,True,True,1.1368683772161603e-13,2e-06,True,1.580727241544179e-15,1e-08,True,True,True,0,0
C_qp3_mult2_nist,C,6,3,3,2,nist_reference,reference,True,True,8.260059303211165e-14,2e-06,True,2.775253540679467e-15,1e-08,True,True,True,0,0
N_qm3_mult1_formal,N,7,-3,10,1,formal_anion_reference,formal_multianion,True,True,2.913225216616411e-13,2e-06,True,2.5397446438388706e-15,1e-08,True,True,True,0,0
N_qm2_mult2_formal,N,7,-2,9,2,formal_anion_reference,formal_multianion,True,True,2.646771690706373e-13,2e-06,True,2.5898381404263724e-15,1e-08,True,True,True,0,0
N_qm1_mult3_formal,N,7,-1,8,3,formal_anion_reference,formal_monoanion,True,True,2.3092638912203256e-13,2e-06,True,2.1788398789400176e-15,1e-08,True,True,True,0,0
N_q0_mult4_nist,N,7,0,7,4,nist_reference,reference,True,True,2.007283228522283e-13,2e-06,True,1.6882564745590628e-15,1e-08,True,True,True,0,0
N_qp1_mult3_nist,N,7,1,6,3,nist_reference,reference_uncertain,True,True,1.7141843500212417e-13,2e-06,True,1.6826282386449922e-15,1e-08,True,True,True,0,0
N_qp2_mult2_nist,N,7,2,5,2,nist_reference,reference_uncertain,True,True,1.4033219031261979e-13,2e-06,True,1.5884520901401993e-15,1e-08,True,True,True,0,0
N_qp3_mult1_nist,N,7,3,4,1,nist_reference,reference,True,True,1.1368683772161603e-13,2e-06,True,1.6471188022045168e-15,1e-08,True,True,True,0,0
O_qm2_mult1_formal,O,8,-2,10,1,formal_anion_reference,formal_multianion,True,True,2.8954616482224083e-13,2e-06,True,2.0234126054407814e-15,1e-08,True,True,True,0,0
O_qm1_mult2_ning2022,O,8,-1,9,2,ning2022_monoanion_reference,bound_experimental,True,True,2.5579538487363607e-13,2e-06,True,2.0654631878974633e-15,1e-08,True,True,True,0,0
O_q0_mult3_nist,O,8,0,8,3,nist_reference,reference,True,True,2.2737367544323206e-13,2e-06,True,1.9102342412564774e-15,1e-08,True,True,True,0,0
O_qp1_mult4_nist,O,8,1,7,4,nist_reference,reference,True,True,1.936228954946273e-13,2e-06,True,1.8191291921015682e-15,1e-08,True,True,True,0,0
O_qp2_mult3_nist,O,8,2,6,3,nist_reference,reference_uncertain,True,True,1.6964207816272392e-13,2e-06,True,1.5491960269783566e-15,1e-08,True,True,True,0,0
O_qp3_mult2_nist,O,8,3,5,2,nist_reference,reference,True,True,1.3855583347321954e-13,2e-06,True,1.8432727033552266e-15,1e-08,True,True,True,0,0
F_qm1_mult1_ning2022,F,9,-1,10,1,ning2022_monoanion_reference,bound_experimental,True,True,2.8421709430404007e-13,2e-06,True,2.3994834978552058e-15,1e-08,True,True,True,0,0
F_q0_mult2_nist,F,9,0,9,2,nist_reference,reference,True,True,2.540190280342358e-13,2e-06,True,2.3696024500877565e-15,1e-08,True,True,True,0,0
F_qp1_mult3_nist,F,9,1,8,3,nist_reference,reference,True,True,2.2026824808563106e-13,2e-06,True,2.165480715153546e-15,1e-08,True,True,True,0,0
F_qp2_mult4_nist,F,9,2,7,4,nist_reference,reference_uncertain,True,True,1.9273471707492718e-13,2e-06,True,1.5790290580993313e-15,1e-08,True,True,True,0,0
F_qp3_mult3_nist,F,9,3,6,3,nist_reference,reference_uncertain,True,True,1.6253665080512292e-13,2e-06,True,1.7176446552476339e-15,1e-08,True,True,True,0,0
Ne_q0_mult1_nist,Ne,10,0,10,1,nist_reference,reference,True,True,2.824407374646398e-13,2e-06,True,2.072798880703939e-15,1e-08,True,True,True,0,0
Ne_qp1_mult2_nist,Ne,10,1,9,2,nist_reference,reference,True,True,2.504663143554353e-13,2e-06,True,1.496681351286925e-15,1e-08,True,True,True,0,0
Ne_qp2_mult3_nist,Ne,10,2,8,3,nist_reference,reference,True,True,2.2382096176443156e-13,2e-06,True,1.652871525186163e-15,1e-08,True,True,True,0,0
Ne_qp3_mult4_nist,Ne,10,3,7,4,nist_reference,reference_uncertain,True,True,1.9095836023552692e-13,2e-06,True,2.0385469319700367e-15,1e-08,True,True,True,0,0
Na_qm1_mult1_ning2022,Na,11,-1,12,1,ning2022_monoanion_reference,bound_experimental,True,True,3.3217872896784684e-13,2.4e-06,True,1.3497451530890925e-15,1e-08,True,True,True,0,0
Na_q0_mult2_nist,Na,11,0,11,2,nist_reference,reference,True,True,3.0375701953744283e-13,2.2e-06,True,1.3041340265254775e-15,1e-08,True,True,True,0,0
Na_qp1_mult1_nist,Na,11,1,10,1,nist_reference,reference,True,True,2.7711166694643907e-13,2e-06,True,1.6851359576579192e-15,1e-08,True,True,True,0,0
Mg_qm1_mult2_formal,Mg,12,-1,13,2,formal_anion_reference,formal_monoanion,True,True,3.659295089164516e-13,2.5999999999999997e-06,True,1.7631283881992767e-15,1e-08,True,True,True,0,0
Mg_q0_mult1_nist,Mg,12,0,12,1,nist_reference,reference,True,True,3.375077994860476e-13,2.4e-06,True,1.961241924151772e-15,1e-08,True,True,True,0,0
Mg_qp1_mult2_nist,Mg,12,1,11,2,nist_reference,reference,True,True,3.0020430585864233e-13,2.2e-06,True,1.6800787839162443e-15,1e-08,True,True,True,0,0
Mg_qp2_mult1_nist,Mg,12,2,10,1,nist_reference,reference,True,True,2.7711166694643907e-13,2e-06,True,2.1590511131962676e-15,1e-08,True,True,True,0,0
Al_qm2_mult4_formal,Al,13,-2,15,4,formal_anion_reference,formal_multianion,True,True,4.121147867408581e-13,3e-06,True,2.546108439083289e-15,1e-08,True,True,True,0,0
Al_qm1_mult3_ning2022,Al,13,-1,14,3,ning2022_monoanion_reference,bound_experimental,True,True,3.836930773104541e-13,2.8e-06,True,2.5479650157374847e-15,1e-08,True,True,True,0,0
Al_q0_mult2_nist,Al,13,0,13,2,nist_reference,reference,True,True,3.5704772471945034e-13,2.5999999999999997e-06,True,2.5232929783797194e-15,1e-08,True,True,True,0,0
Al_qp1_mult1_nist,Al,13,1,12,1,nist_reference,reference,True,True,3.339550858072471e-13,2.4e-06,True,1.4566218389961458e-15,1e-08,True,True,True,0,0
Al_qp2_mult2_nist,Al,13,2,11,2,nist_reference,reference,True,True,3.0730973321624333e-13,2.2e-06,True,1.6223810717843913e-15,1e-08,True,True,True,0,0
Al_qp3_mult1_nist,Al,13,3,10,1,nist_reference,reference,True,True,2.646771690706373e-13,2e-06,True,1.653131758114555e-15,1e-08,True,True,True,0,0
Si_qm2_mult3_formal,Si,14,-2,16,3,formal_anion_reference,formal_multianion,True,True,4.440892098500626e-13,3.2e-06,True,2.9271549739798527e-15,1e-08,True,True,True,0,0
Si_qm1_mult4_ning2022,Si,14,-1,15,4,ning2022_monoanion_reference,bound_experimental,True,True,4.2099657093785936e-13,3e-06,True,2.9652070967769234e-15,1e-08,True,True,True,0,0
Si_q0_mult3_nist,Si,14,0,14,3,nist_reference,reference,True,True,3.9257486150745535e-13,2.8e-06,True,1.7383660068301348e-15,1e-08,True,True,True,0,0
Si_qp1_mult2_nist,Si,14,1,13,2,nist_reference,reference,True,True,3.623767952376511e-13,2.5999999999999997e-06,True,1.773132452291056e-15,1e-08,True,True,True,0,0
Si_qp2_mult1_nist,Si,14,2,12,1,nist_reference,reference,True,True,3.304023721284466e-13,2.4e-06,True,1.897323243373591e-15,1e-08,True,True,True,0,0
Si_qp3_mult2_nist,Si,14,3,11,2,nist_reference,reference,True,True,2.984279490192421e-13,2.2e-06,True,2.187751064726411e-15,1e-08,True,True,True,0,0
P_qm3_mult1_formal,P,15,-3,18,1,formal_anion_reference,formal_multianion,True,True,5.044853423896711e-13,3.6e-06,True,2.3323780009947463e-15,1e-08,True,True,True,0,0
P_qm2_mult2_formal,P,15,-2,17,2,formal_anion_reference,formal_multianion,True,True,4.831690603168681e-13,3.3999999999999996e-06,True,2.4115722024024596e-15,1e-08,True,True,True,0,0
P_qm1_mult3_ning2022,P,15,-1,16,3,ning2022_monoanion_reference,bound_experimental,True,True,4.583000645652646e-13,3.2e-06,True,2.0527911005186253e-15,1e-08,True,True,True,0,0
P_q0_mult4_nist,P,15,0,15,4,nist_reference,reference,True,True,4.3520742565306136e-13,3e-06,True,2.0426102683972045e-15,1e-08,True,True,True,0,0
P_qp1_mult3_nist,P,15,1,14,3,nist_reference,reference_uncertain,True,True,3.9257486150745535e-13,2.8e-06,True,2.044799241356424e-15,1e-08,True,True,True,0,0
P_qp2_mult2_nist,P,15,2,13,2,nist_reference,reference,True,True,3.623767952376511e-13,2.5999999999999997e-06,True,1.6455028055344889e-15,1e-08,True,True,True,0,0
P_qp3_mult1_nist,P,15,3,12,1,nist_reference,reference,True,True,3.339550858072471e-13,2.4e-06,True,2.113520162881973e-15,1e-08,True,True,True,0,0
S_qm2_mult1_formal,S,16,-2,18,1,formal_anion_reference,formal_multianion,True,True,5.186961971048731e-13,3.6e-06,True,2.4373833503214738e-15,1e-08,True,True,True,0,0
S_qm1_mult2_ning2022,S,16,-1,17,2,ning2022_monoanion_reference,bound_experimental,True,True,4.760636329592671e-13,3.3999999999999996e-06,True,2.481069142895195e-15,1e-08,True,True,True,0,0
S_q0_mult3_nist,S,16,0,16,3,nist_reference,reference,True,True,4.547473508864641e-13,3.2e-06,True,2.366079336656557e-15,1e-08,True,True,True,0,0
S_qp1_mult4_nist,S,16,1,15,4,nist_reference,reference,True,True,4.227729277772596e-13,3e-06,True,2.3214034394695088e-15,1e-08,True,True,True,0,0
S_qp2_mult3_nist,S,16,2,14,3,nist_reference,reference_uncertain,True,True,3.979039320256561e-13,2.8e-06,True,1.6470975595442545e-15,1e-08,True,True,True,0,0
S_qp3_mult2_nist,S,16,3,13,2,nist_reference,reference_uncertain,True,True,3.552713678800501e-13,2.5999999999999997e-06,True,2.4902695486359008e-15,1e-08,True,True,True,0,0
Cl_qm1_mult1_ning2022,Cl,17,-1,18,1,ning2022_monoanion_reference,bound_experimental,True,True,5.186961971048731e-13,3.6e-06,True,2.173165751063461e-15,1e-08,True,True,True,0,0
Cl_q0_mult2_nist,Cl,17,0,17,2,nist_reference,reference,True,True,4.902744876744691e-13,3.3999999999999996e-06,True,2.1711683774719832e-15,1e-08,True,True,True,0,0
Cl_qp1_mult3_nist,Cl,17,1,16,3,nist_reference,reference,True,True,4.440892098500626e-13,3.2e-06,True,1.8239909435821445e-15,1e-08,True,True,True,0,0
Cl_qp2_mult4_nist,Cl,17,2,15,4,nist_reference,reference_uncertain,True,True,4.2454928461665986e-13,3e-06,True,1.6258809331017965e-15,1e-08,True,True,True,0,0
Cl_qp3_mult3_nist,Cl,17,3,14,3,nist_reference,reference_uncertain,True,True,3.9257486150745535e-13,2.8e-06,True,2.1151847761340243e-15,1e-08,True,True,True,0,0
Ar_q0_mult1_nist,Ar,18,0,18,1,nist_reference,reference,True,True,5.080380560684716e-13,3.6e-06,True,1.8205923548740657e-15,1e-08,True,True,True,0,0
Ar_qp1_mult2_nist,Ar,18,1,17,2,nist_reference,reference,True,True,4.760636329592671e-13,3.3999999999999996e-06,True,1.7293961244955802e-15,1e-08,True,True,True,0,0
Ar_qp2_mult3_nist,Ar,18,2,16,3,nist_reference,reference_uncertain,True,True,4.547473508864641e-13,3.2e-06,True,1.7025752447898027e-15,1e-08,True,True,True,0,0
Ar_qp3_mult4_nist,Ar,18,3,15,4,nist_reference,reference_uncertain,True,True,4.1744385725905886e-13,3e-06,True,2.084088547896637e-15,1e-08,True,True,True,0,0
K_qm1_mult1_ning2022,K,19,-1,20,1,ning2022_monoanion_reference,bound_experimental,True,True,5.613287612504791e-13,4e-06,True,1.7839819455452132e-15,1e-08,True,True,True,0,0
K_q0_mult2_nist,K,19,0,19,2,nist_reference,reference,True,True,5.329070518200751e-13,3.8e-06,True,1.763346423497581e-15,1e-08,True,True,True,0,0
K_qp1_mult1_nist,K,19,1,18,1,nist_reference,reference,True,True,5.044853423896711e-13,3.6e-06,True,2.1950011187042303e-15,1e-08,True,True,True,0,0
Ca_qm1_mult2_ning2022,Ca,20,-1,21,2,ning2022_monoanion_reference,bound_experimental,True,True,5.826450433232822e-13,4.2e-06,True,1.881549309848887e-15,1e-08,True,True,True,0,0
Ca_q0_mult1_nist,Ca,20,0,20,1,nist_reference,reference,True,True,5.542233338928781e-13,4e-06,True,1.7299452855334988e-15,1e-08,True,True,True,0,0
Ca_qp1_mult2_nist,Ca,20,1,19,2,nist_reference,reference,True,True,5.258016244624741e-13,3.8e-06,True,1.856814851603308e-15,1e-08,True,True,True,0,0
Ca_qp2_mult1_nist,Ca,20,2,18,1,nist_reference,reference,True,True,5.115907697472721e-13,3.6e-06,True,3.0929522957117268e-15,1e-08,True,True,True,0,0
Sc_qm1_mult1_ning2022,Sc,21,-1,22,1,ning2022_monoanion_reference,bound_experimental,True,True,6.075140390748857e-13,4.4e-06,True,1.8649769142113008e-15,1e-08,True,True,True,0,0
Sc_q0_mult2_nist,Sc,21,0,21,2,nist_reference,reference,True,True,5.897504706808832e-13,4.2e-06,True,1.7425963312862953e-15,1e-08,True,True,True,0,0
Sc_qp1_mult3_nist,Sc,21,1,20,3,nist_reference,reference,True,True,5.613287612504791e-13,4e-06,True,1.6888245189973567e-15,1e-08,True,True,True,0,0
Sc_qp2_mult2_nist,Sc,21,2,19,2,nist_reference,reference,True,True,5.293543381412746e-13,3.8e-06,True,2.5158260736819965e-15,1e-08,True,True,True,0,0
Sc_qp3_mult1_nist,Sc,21,3,18,1,nist_reference,reference,True,True,5.009326287108706e-13,3.6e-06,True,1.5606725293217067e-14,1e-08,True,True,True,0,0
Ti_qm1_mult4_ning2022,Ti,22,-1,23,4,ning2022_monoanion_reference,bound_experimental,True,True,6.323830348264892e-13,4.6e-06,True,1.7833263459575785e-15,1e-08,True,True,True,0,0
Ti_q0_mult3_nist,Ti,22,0,22,3,nist_reference,reference,True,True,6.110667527536862e-13,4.4e-06,True,1.8866598771281726e-15,1e-08,True,True,True,0,0
Ti_qp1_mult4_nist,Ti,22,1,21,4,nist_reference,reference,True,True,5.790923296444817e-13,4.2e-06,True,1.3505542186964512e-15,1e-08,True,True,True,0,0
Ti_qp2_mult3_nist,Ti,22,2,20,3,nist_reference,reference,True,True,5.577760475716786e-13,4e-06,True,2.445181997465663e-15,1e-08,True,True,True,0,0
Ti_qp3_mult2_nist,Ti,22,3,19,2,nist_reference,reference,True,True,5.186961971048731e-13,3.8e-06,True,1.7210586371227155e-15,1e-08,True,True,True,0,0
V_qm1_mult5_ning2022,V,23,-1,24,5,ning2022_monoanion_reference,bound_experimental,True,True,6.679101716144942e-13,4.8e-06,True,1.78515362865997e-15,1e-08,True,True,True,0,0
V_q0_mult4_nist,V,23,0,23,4,nist_reference,reference,True,True,6.323830348264892e-13,4.6e-06,True,1.6729260059789453e-15,1e-08,True,True,True,0,0
V_qp1_mult5_nist,V,23,1,22,5,nist_reference,reference,True,True,6.004086117172847e-13,4.4e-06,True,1.6502364728093303e-15,1e-08,True,True,True,0,0
V_qp2_mult4_nist,V,23,2,21,4,nist_reference,reference,True,True,5.790923296444817e-13,4.2e-06,True,2.5243892474692405e-15,1e-08,True,True,True,0,0
V_qp3_mult3_nist,V,23,3,20,3,nist_reference,reference,True,True,5.364597654988756e-13,4e-06,True,2.4004489482006568e-15,1e-08,True,True,True,0,0
Cr_qm1_mult6_ning2022,Cr,24,-1,25,6,ning2022_monoanion_reference,bound_experimental,True,True,6.927791673660977e-13,4.9999999999999996e-06,True,1.6143173596995705e-15,1e-08,True,True,True,0,0
Cr_q0_mult7_nist,Cr,24,0,24,7,nist_reference,reference,True,True,6.572520305780927e-13,4.8e-06,True,1.7824584799952523e-15,1e-08,True,True,True,0,0
Cr_qp1_mult6_nist,Cr,24,1,23,6,nist_reference,reference,True,True,6.323830348264892e-13,4.6e-06,True,1.5404836726852151e-15,1e-08,True,True,True,0,0
Cr_qp2_mult5_nist,Cr,24,2,22,5,nist_reference,reference,True,True,6.039613253960852e-13,4.4e-06,True,2.815607781919017e-15,1e-08,True,True,True,0,0
Cr_qp3_mult4_nist,Cr,24,3,21,4,nist_reference,reference_uncertain,True,True,5.719869022868806e-13,4.2e-06,True,2.0915158414319783e-15,1e-08,True,True,True,0,0
Mn_qm1_mult5_formal,Mn,25,-1,26,5,formal_anion_reference,formal_monoanion,True,True,7.105427357601002e-13,5.199999999999999e-06,True,1.9023193216929766e-15,1e-08,True,True,True,0,0
Mn_q0_mult6_nist,Mn,25,0,25,6,nist_reference,reference,True,True,6.998845947236987e-13,4.9999999999999996e-06,True,2.0446357125050755e-15,1e-08,True,True,True,0,0
Mn_qp1_mult7_nist,Mn,25,1,24,7,nist_reference,reference,True,True,6.572520305780927e-13,4.8e-06,True,1.2357333933567937e-15,1e-08,True,True,True,0,0
Mn_qp2_mult6_nist,Mn,25,2,23,6,nist_reference,reference,True,True,6.323830348264892e-13,4.6e-06,True,2.413539510481739e-15,1e-08,True,True,True,0,0
Mn_qp3_mult5_nist,Mn,25,3,22,5,nist_reference,reference_uncertain,True,True,5.968558980384842e-13,4.4e-06,True,1.6257211165140885e-15,1e-08,True,True,True,0,0
Fe_qm1_mult4_ning2022,Fe,26,-1,27,4,ning2022_monoanion_reference,bound_experimental,True,True,7.460698725481052e-13,5.4e-06,True,1.7715991831165727e-15,1e-08,True,True,True,0,0
Fe_q0_mult5_nist,Fe,26,0,26,5,nist_reference,reference,True,True,7.247535904753022e-13,5.199999999999999e-06,True,1.7513731978173873e-15,1e-08,True,True,True,0,0
Fe_qp1_mult6_nist,Fe,26,1,25,6,nist_reference,reference,True,True,6.963318810448982e-13,4.9999999999999996e-06,True,1.3537588581020509e-15,1e-08,True,True,True,0,0
Fe_qp2_mult5_nist,Fe,26,2,24,5,nist_reference,reference,True,True,6.608047442568932e-13,4.8e-06,True,2.1324896936716e-15,1e-08,True,True,True,0,0
Fe_qp3_mult6_nist,Fe,26,3,23,6,nist_reference,reference,True,True,6.217248937900877e-13,4.6e-06,True,1.909362633152069e-15,1e-08,True,True,True,0,0
Co_qm1_mult3_ning2022,Co,27,-1,28,3,ning2022_monoanion_reference,bound_experimental,True,True,7.673861546209082e-13,5.6e-06,True,2.434403838395577e-15,1e-08,True,True,True,0,0
Co_q0_mult4_nist,Co,27,0,27,4,nist_reference,reference,True,True,7.496225862269057e-13,5.4e-06,True,1.8745447434983104e-15,1e-08,True,True,True,0,0
Co_qp1_mult3_nist,Co,27,1,26,3,nist_reference,reference,True,True,7.176481631177012e-13,5.199999999999999e-06,True,1.5708356869320467e-15,1e-08,True,True,True,0,0
Co_qp2_mult4_nist,Co,27,2,25,4,nist_reference,reference_uncertain,True,True,6.821210263296962e-13,4.9999999999999996e-06,True,2.58943993866782e-15,1e-08,True,True,True,0,0
Co_qp3_mult5_nist,Co,27,3,24,5,nist_reference,reference_uncertain,True,True,6.465938895416912e-13,4.8e-06,True,2.0997228881676856e-15,1e-08,True,True,True,0,0
Ni_qm1_mult2_ning2022,Ni,28,-1,29,2,ning2022_monoanion_reference,bound_experimental,True,True,7.993605777301127e-13,5.7999999999999995e-06,True,2.720888792051045e-15,1e-08,True,True,True,0,0
Ni_q0_mult3_nist,Ni,28,0,28,3,nist_reference,reference,True,True,7.744915819785092e-13,5.6e-06,True,2.0080327537647274e-15,1e-08,True,True,True,0,0
Ni_qp1_mult2_nist,Ni,28,1,27,2,nist_reference,reference,True,True,7.389644451905042e-13,5.4e-06,True,1.9130892484302708e-15,1e-08,True,True,True,0,0
Ni_qp2_mult3_nist,Ni,28,2,26,3,nist_reference,reference,True,True,6.892264536872972e-13,5.199999999999999e-06,True,3.2799256481830944e-15,1e-08,True,True,True,0,0
Ni_qp3_mult4_nist,Ni,28,3,25,4,nist_reference,reference_uncertain,True,True,6.750155989720952e-13,4.9999999999999996e-06,True,2.8795410890798325e-15,1e-08,True,True,True,0,0
Cu_qm1_mult1_ning2022,Cu,29,-1,30,1,ning2022_monoanion_reference,bound_experimental,True,True,8.313350008393172e-13,6e-06,True,1.941297367267055e-15,1e-08,True,True,True,0,0
Cu_q0_mult2_nist,Cu,29,0,29,2,nist_reference,reference,True,True,7.993605777301127e-13,5.7999999999999995e-06,True,1.955591019286068e-15,1e-08,True,True,True,0,0
Cu_qp1_mult1_nist,Cu,29,1,28,1,nist_reference,reference,True,True,7.780442956573097e-13,5.6e-06,True,2.9754395929680684e-15,1e-08,True,True,True,0,0
Cu_qp2_mult2_nist,Cu,29,2,27,2,nist_reference,reference,True,True,7.354117315117037e-13,5.4e-06,True,2.995020863846038e-15,1e-08,True,True,True,0,0
Cu_qp3_mult3_nist,Cu,29,3,26,3,nist_reference,reference_uncertain,True,True,7.069900220812997e-13,5.199999999999999e-06,True,1.6721501622622911e-15,1e-08,True,True,True,0,0
Zn_qm1_mult2_formal,Zn,30,-1,31,2,formal_anion_reference,formal_monoanion,True,True,8.419931418757187e-13,6.2e-06,True,1.8193559387758208e-15,1e-08,True,True,True,0,0
Zn_q0_mult1_nist,Zn,30,0,30,1,nist_reference,reference,True,True,8.313350008393172e-13,6e-06,True,1.6973307812923082e-15,1e-08,True,True,True,0,0
Zn_qp1_mult2_nist,Zn,30,1,29,2,nist_reference,reference,True,True,7.887024366937112e-13,5.7999999999999995e-06,True,1.4062253042849765e-15,1e-08,True,True,True,0,0
Zn_qp2_mult1_nist,Zn,30,2,28,1,nist_reference,reference,True,True,7.602807272633072e-13,5.6e-06,True,2.8731765769151603e-15,1e-08,True,True,True,0,0
Zn_qp3_mult2_nist,Zn,30,3,27,2,nist_reference,reference,True,True,7.247535904753022e-13,5.4e-06,True,4.3699824300588e-15,1e-08,True,True,True,0,0
Ga_qm2_mult4_formal,Ga,31,-2,33,4,formal_anion_reference,formal_multianion,True,True,8.881784197001252e-13,6.5999999999999995e-06,True,2.1305366660535083e-15,1e-08,True,True,True,0,0
Ga_qm1_mult3_ning2022,Ga,31,-1,32,3,ning2022_monoanion_reference,bound_experimental,True,True,8.810729923425242e-13,6.4e-06,True,2.2904930436530055e-15,1e-08,True,True,True,0,0
Ga_q0_mult2_nist,Ga,31,0,31,2,nist_reference,reference,True,True,8.419931418757187e-13,6.2e-06,True,2.126063794305515e-15,1e-08,True,True,True,0,0
Ga_qp1_mult1_nist,Ga,31,1,30,1,nist_reference,reference,True,True,8.100187187665142e-13,6e-06,True,1.6487750109690401e-15,1e-08,True,True,True,0,0
Ga_qp2_mult2_nist,Ga,31,2,29,2,nist_reference,reference,True,True,7.815970093361102e-13,5.7999999999999995e-06,True,1.6259114226332035e-15,1e-08,True,True,True,0,0
Ga_qp3_mult1_nist,Ga,31,3,28,1,nist_reference,reference,True,True,7.567280135845067e-13,5.6e-06,True,3.133113904071598e-15,1e-08,True,True,True,0,0
Ge_qm2_mult3_formal,Ge,32,-2,34,3,formal_anion_reference,formal_multianion,True,True,9.379164112033322e-13,6.799999999999999e-06,True,3.821993937223062e-15,1e-08,True,True,True,0,0
Ge_qm1_mult4_ning2022,Ge,32,-1,33,4,ning2022_monoanion_reference,bound_experimental,True,True,8.952838470577262e-13,6.5999999999999995e-06,True,2.103412106310411e-15,1e-08,True,True,True,0,0
Ge_q0_mult3_nist,Ge,32,0,32,3,nist_reference,reference,True,True,8.668621376273222e-13,6.4e-06,True,1.884559766384533e-15,1e-08,True,True,True,0,0
Ge_qp1_mult2_nist,Ge,32,1,31,2,nist_reference,reference,True,True,8.455458555545192e-13,6.2e-06,True,1.9599564965265885e-15,1e-08,True,True,True,0,0
