state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Ga_qm1_mult3_ning2022,Ga,31,-1,32,3,ning2022_monoanion_reference,bound_experimental,4.035633612608478,5.189260272188079,7.627735009604507,2.1355653393465523,2.74603827748623,4.0364235378896804
Ge_qm2_mult3_formal,Ge,32,-2,34,3,formal_anion_reference,formal_multianion,4.5831149432302345,5.802475269751019,7.670618881087064,2.4252799829064364,3.0705376795804766,4.059116705393543
Ge_qm1_mult4_ning2022,Ge,32,-1,33,4,ning2022_monoanion_reference,bound_experimental,4.100765792534716,5.047325268169025,6.9173869523394735,2.1700318046599514,2.670929507929921,3.660523534175806
As_qm3_mult1_formal,As,33,-3,36,1,formal_anion_reference,formal_multianion,4.945467591388214,5.8955007830871375,7.38149513269945,2.617028746621992,3.1197646612705037,3.9061190066159646
As_qm2_mult2_formal,As,33,-2,35,2,formal_anion_reference,formal_multianion,4.521249829192701,5.485261168128716,7.054683717527659,2.3925423744078587,2.9026752060248855,3.733177853444094
As_qm1_mult3_ning2022,As,33,-1,34,3,ning2022_monoanion_reference,bound_experimental,4.081581673576294,4.925240955123553,6.533336702959606,2.1598800060959022,2.6063252716575094,3.457292894362366
Se_qm2_mult1_formal,Se,34,-2,36,1,formal_anion_reference,formal_multianion,4.378945350663285,5.234153539704013,6.6943592283021625,2.317238087360656,2.7697947715786344,3.5425023452156976
Se_qm1_mult2_ning2022,Se,34,-1,35,2,ning2022_monoanion_reference,bound_experimental,3.995369342357746,4.7479640523095945,6.224549785101919,2.114258405116225,2.5125143746688967,3.2938898944071013
Br_qm1_mult1_ning2022,Br,35,-1,36,1,ning2022_monoanion_reference,bound_experimental,3.8828351071911955,4.559083667345122,5.917904363292016,2.054707852419688,2.412563179359112,3.131620125357563
Rb_qm1_mult1_ning2022,Rb,37,-1,38,1,ning2022_monoanion_reference,bound_experimental,3.484789436793445,5.106369765481175,9.762418454078384,1.8440711547465913,2.7021745103367345,5.166049369197176
Sr_qm1_mult2_ning2022,Sr,38,-1,39,2,ning2022_monoanion_reference,bound_experimental,4.051000343327344,5.921092790544476,9.536835787643925,2.143697063049059,3.133307368398187,5.046676162945327
Y_qm1_mult1_ning2022,Y,39,-1,40,1,ning2022_monoanion_reference,bound_experimental,4.367830729075289,5.8635341413660145,9.240649171228704,2.311356482908478,3.1028486429625843,4.889940955363923
Zr_qm1_mult4_ning2022,Zr,40,-1,41,4,ning2022_monoanion_reference,bound_experimental,4.316671420165319,5.588159871954518,8.359129398676776,2.2842841425077753,2.957126855120957,4.423460780769048
Nb_qm1_mult5_ning2022,Nb,41,-1,42,5,ning2022_monoanion_reference,bound_experimental,4.227230733511879,5.416898433338826,8.174205604512245,2.236954169403259,2.86649920469907,4.3256033231434605
Mo_qm1_mult6_ning2022,Mo,42,-1,43,6,ning2022_monoanion_reference,bound_experimental,4.11756943376071,5.271966089757998,8.13161444853246,2.178923908656937,2.789804311353332,4.303065054012944
Tc_qm1_mult5_formal,Tc,43,-1,44,5,formal_anion_reference,formal_monoanion,4.117320011033054,5.265621847933242,7.88207132748442,2.1787919198335803,2.7864470831592136,4.171012521216712
Ru_qm1_mult4_ning2022,Ru,44,-1,45,4,ning2022_monoanion_reference,bound_experimental,4.07019031300775,5.150795294324623,7.698579548154404,2.1538519576818493,2.7256834877830007,4.073912853207225
Rh_qm1_mult3_ning2022,Rh,45,-1,46,3,ning2022_monoanion_reference,bound_experimental,4.006329231749928,5.061215580605173,7.551283686575148,2.120058128816585,2.6782799447234527,3.99596723999916
Pd_qm1_mult2_ning2022,Pd,46,-1,47,2,ning2022_monoanion_reference,bound_experimental,3.7895898643052925,4.787396813026335,7.355102819599188,2.0053645948593526,2.533381293003187,3.892152795980289
Ag_qm1_mult1_ning2022,Ag,47,-1,48,1,ning2022_monoanion_reference,bound_experimental,3.8789546834376485,4.9448217108958366,7.391461810954643,2.052654420600664,2.616686961384459,3.911393145617015
Cd_qm1_mult2_formal,Cd,48,-1,49,2,formal_anion_reference,formal_monoanion,3.917943329770726,5.175459479162229,8.183792257076112,2.0732863237240853,2.738735212324561,4.330676361209104
In_qm2_mult4_formal,In,49,-2,51,4,formal_anion_reference,formal_multianion,4.1795333276335755,6.115585130389352,9.652445498011964,2.21171378919327,3.2362282823392965,5.107854187031189
In_qm1_mult3_ning2022,In,49,-1,50,3,ning2022_monoanion_reference,bound_experimental,4.099708530493445,5.2981185633294965,8.26180145200225,2.169472325681758,2.803643604376112,4.371957049404905
Sn_qm2_mult3_formal,Sn,50,-2,52,3,formal_anion_reference,formal_multianion,4.6023115739834015,6.128495037890501,8.428685703681097,2.435438402427132,3.243059911183771,4.460268392251953
Sn_qm1_mult4_ning2022,Sn,50,-1,51,4,ning2022_monoanion_reference,bound_experimental,4.27779087730483,5.294698578465054,7.391895535585548,2.2637094452784674,2.801833826324216,3.9116226628074977
Sb_qm3_mult1_formal,Sb,51,-3,54,1,formal_anion_reference,formal_multianion,5.1570628771450275,6.399224386919317,8.19511428096777,2.729000149779006,3.386323713012424,4.336667718233868
Sb_qm2_mult2_formal,Sb,51,-2,53,2,formal_anion_reference,formal_multianion,4.691417583213644,5.871668192407892,7.765288297631362,2.482591271866289,3.1071529974062675,4.109213603198269
Sb_qm1_mult3_ning2022,Sb,51,-1,52,3,ning2022_monoanion_reference,bound_experimental,4.300248097985814,5.229446277175468,7.070007892168997,2.2755932946830635,2.7673037955227904,3.7412870574401875
Te_qm2_mult1_formal,Te,52,-2,54,1,formal_anion_reference,formal_multianion,4.623283775747094,5.606388548521002,7.276102978257051,2.4465364136629377,2.966773055344862,3.8503478802770776
Te_qm1_mult2_ning2022,Te,52,-1,53,2,ning2022_monoanion_reference,bound_experimental,4.261460929973195,5.083107077976087,6.711107976288869,2.2550680092953197,2.6898644262446836,3.5513654009614197
I_qm1_mult1_ning2022,I,53,-1,54,1,ning2022_monoanion_reference,bound_experimental,4.177142324372672,4.912104176710331,6.410569566859762,2.210448524756405,2.59937358789655,3.392327323690502
Cs_qm1_mult1_ning2022,Cs,55,-1,56,1,ning2022_monoanion_reference,bound_experimental,3.797292686364467,5.218927914451206,9.91279633931809,2.0094407527527087,2.7617377176730997,5.245625919089815
Ba_qm1_mult2_ning2022,Ba,56,-1,57,2,ning2022_monoanion_reference,bound_experimental,4.080709420732815,6.0051420509506555,10.040729391670247,2.159418429768988,3.1777843215983888,5.313325174915837
