state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
Ge_q0_mult3_nist,Ge,32,0,32,3,nist_reference,reference,True,True,8.810729923425242e-13,6.4e-06,True,1.9883954287867763e-15,1e-08,True,True,True,0,0
As_qm3_mult1_formal,As,33,-3,36,1,formal_anion_reference,formal_multianion,True,True,9.947598300641403e-13,7.2e-06,True,2.424938904072244e-15,1e-08,True,True,True,0,0
As_qm2_mult2_formal,As,33,-2,35,2,formal_anion_reference,formal_multianion,True,True,9.663381206337363e-13,7e-06,True,2.4798008878356584e-15,1e-08,True,True,True,0,0
As_qm1_mult3_ning2022,As,33,-1,34,3,ning2022_monoanion_reference,bound_experimental,True,True,9.379164112033322e-13,6.799999999999999e-06,True,2.405596581736658e-15,1e-08,True,True,True,0,0
As_q0_mult4_nist,As,33,0,33,4,nist_reference,reference,True,True,9.094947017729282e-13,6.5999999999999995e-06,True,2.4372476781602785e-15,1e-08,True,True,True,0,0
Se_qm2_mult1_formal,Se,34,-2,36,1,formal_anion_reference,formal_multianion,True,True,9.947598300641403e-13,7.2e-06,True,2.5987513695396153e-15,1e-08,True,True,True,0,0
Se_qm1_mult2_ning2022,Se,34,-1,35,2,ning2022_monoanion_reference,bound_experimental,True,True,9.663381206337363e-13,7e-06,True,2.64899702918968e-15,1e-08,True,True,True,0,0
Se_q0_mult3_nist,Se,34,0,34,3,nist_reference,reference,True,True,9.379164112033322e-13,6.799999999999999e-06,True,2.4717061816104544e-15,1e-08,True,True,True,0,0
Br_qm1_mult1_ning2022,Br,35,-1,36,1,ning2022_monoanion_reference,bound_experimental,True,True,9.947598300641403e-13,7.2e-06,True,2.1550023186668567e-15,1e-08,True,True,True,0,0
Br_q0_mult2_nist,Br,35,0,35,2,nist_reference,reference,True,True,9.663381206337363e-13,7e-06,True,2.214527313898925e-15,1e-08,True,True,True,0,0
Kr_q0_mult1_nist,Kr,36,0,36,1,nist_reference,reference,True,True,9.947598300641403e-13,7.2e-06,True,2.3420542770472663e-15,1e-08,True,True,True,0,0
Rb_qm1_mult1_ning2022,Rb,37,-1,38,1,ning2022_monoanion_reference,bound_experimental,True,True,1.0444978215673473e-12,7.6e-06,True,1.339398688672734e-15,1e-08,True,True,True,1,5
Rb_q0_mult2_nist,Rb,37,0,37,2,nist_reference,reference,True,True,1.0231815394945443e-12,7.3999999999999995e-06,True,1.3063014366808724e-15,1e-08,True,True,True,1,5
Sr_qm1_mult2_ning2022,Sr,38,-1,39,2,ning2022_monoanion_reference,bound_experimental,True,True,1.0729195309977513e-12,7.8e-06,True,1.8450377537464398e-15,1e-08,True,True,True,1,5
Sr_q0_mult1_nist,Sr,38,0,38,1,nist_reference,reference,True,True,1.0444978215673473e-12,7.6e-06,True,1.513600932017204e-15,1e-08,True,True,True,1,5
Y_qm1_mult1_ning2022,Y,39,-1,40,1,ning2022_monoanion_reference,bound_experimental,True,True,1.1155520951433573e-12,8e-06,True,1.955756237282387e-15,1e-08,True,True,True,1,5
Y_q0_mult2_nist,Y,39,0,39,2,nist_reference,reference,True,True,1.0800249583553523e-12,7.8e-06,True,1.6135874284577536e-15,1e-08,True,True,True,1,5
Zr_qm1_mult4_ning2022,Zr,40,-1,41,4,ning2022_monoanion_reference,bound_experimental,True,True,1.1368683772161603e-12,8.2e-06,True,1.5393054332066764e-15,1e-08,True,True,True,1,5
Zr_q0_mult3_nist,Zr,40,0,40,3,nist_reference,reference,True,True,1.1084466677857563e-12,8e-06,True,1.6420076765656614e-15,1e-08,True,True,True,1,5
Nb_qm1_mult5_ning2022,Nb,41,-1,42,5,ning2022_monoanion_reference,bound_experimental,True,True,1.1652900866465643e-12,8.4e-06,True,1.5325646578234568e-15,1e-08,True,True,True,1,5
Nb_q0_mult6_nist,Nb,41,0,41,6,nist_reference,reference,True,True,1.1368683772161603e-12,8.2e-06,True,2.0597023488143084e-15,1e-08,True,True,True,1,5
Mo_qm1_mult6_ning2022,Mo,42,-1,43,6,ning2022_monoanion_reference,bound_experimental,True,True,1.1937117960769683e-12,8.599999999999999e-06,True,1.8784838024427435e-15,1e-08,True,True,True,1,5
Mo_q0_mult7_nist,Mo,42,0,42,7,nist_reference,reference,True,True,1.1368683772161603e-12,8.4e-06,True,1.7526593626345565e-15,1e-08,True,True,True,1,5
Tc_qm1_mult5_formal,Tc,43,-1,44,5,formal_anion_reference,formal_monoanion,True,True,1.2221335055073723e-12,8.8e-06,True,1.675366368577944e-15,1e-08,True,True,True,1,5
Tc_q0_mult6_nist,Tc,43,0,43,6,nist_reference,reference,True,True,1.1937117960769683e-12,8.599999999999999e-06,True,1.6378640954721098e-15,1e-08,True,True,True,1,5
Ru_qm1_mult4_ning2022,Ru,44,-1,45,4,ning2022_monoanion_reference,bound_experimental,True,True,1.2363443602225743e-12,9e-06,True,1.7634304263177778e-15,1e-08,True,True,True,1,5
Ru_q0_mult5_nist,Ru,44,0,44,5,nist_reference,reference,True,True,1.2150280781497713e-12,8.8e-06,True,1.8754175519981425e-15,1e-08,True,True,True,1,5
Rh_qm1_mult3_ning2022,Rh,45,-1,46,3,ning2022_monoanion_reference,bound_experimental,True,True,1.2647660696529783e-12,9.2e-06,True,1.8248962698130688e-15,1e-08,True,True,True,1,5
Rh_q0_mult4_nist,Rh,45,0,45,4,nist_reference,reference,True,True,1.2363443602225743e-12,9e-06,True,2.0811385305429315e-15,1e-08,True,True,True,1,5
Pd_qm1_mult2_ning2022,Pd,46,-1,47,2,ning2022_monoanion_reference,bound_experimental,True,True,1.2931877790833823e-12,9.4e-06,True,2.0884989698265943e-15,1e-08,True,True,True,1,5
Pd_q0_mult1_nist,Pd,46,0,46,1,nist_reference,reference,True,True,1.2718714970105793e-12,9.2e-06,True,1.8518652459537186e-15,1e-08,True,True,True,1,5
Ag_qm1_mult1_ning2022,Ag,47,-1,48,1,ning2022_monoanion_reference,bound_experimental,True,True,1.3287149158713873e-12,9.6e-06,True,2.0963778734143335e-15,1e-08,True,True,True,1,5
Ag_q0_mult2_nist,Ag,47,0,47,2,nist_reference,reference,True,True,1.3073986337985843e-12,9.4e-06,True,1.870721530464111e-15,1e-08,True,True,True,1,5
Cd_qm1_mult2_formal,Cd,48,-1,49,2,formal_anion_reference,formal_monoanion,True,True,1.3287149158713873e-12,9.8e-06,True,2.0340198578839385e-15,1e-08,True,True,True,1,5
Cd_q0_mult1_nist,Cd,48,0,48,1,nist_reference,reference,True,True,1.3216094885137863e-12,9.6e-06,True,2.671373924805953e-15,1e-08,True,True,True,1,5
In_qm2_mult4_formal,In,49,-2,51,4,formal_anion_reference,formal_multianion,True,True,1.3642420526593924e-12,1.0199999999999999e-05,True,2.3139021588904837e-15,1e-08,True,True,True,0,0
In_qm1_mult3_ning2022,In,49,-1,50,3,ning2022_monoanion_reference,bound_experimental,True,True,1.3500311979441904e-12,9.999999999999999e-06,True,1.726560347028754e-15,1e-08,True,True,True,0,0
In_q0_mult2_nist,In,49,0,49,2,nist_reference,reference,True,True,1.3358203432289883e-12,9.8e-06,True,1.652811709398728e-15,1e-08,True,True,True,0,0
Sn_qm2_mult3_formal,Sn,50,-2,52,3,formal_anion_reference,formal_multianion,True,True,1.4210854715202004e-12,1.0399999999999999e-05,True,2.3852811421783216e-15,1e-08,True,True,True,0,0
Sn_qm1_mult4_ning2022,Sn,50,-1,51,4,ning2022_monoanion_reference,bound_experimental,True,True,1.3926637620897964e-12,1.0199999999999999e-05,True,2.3040655309882207e-15,1e-08,True,True,True,0,0
Sn_q0_mult3_nist,Sn,50,0,50,3,nist_reference,reference,True,True,1.3571366253017914e-12,9.999999999999999e-06,True,2.4357807349947826e-15,1e-08,True,True,True,0,0
Sb_qm3_mult1_formal,Sb,51,-3,54,1,formal_anion_reference,formal_multianion,True,True,1.4708234630234074e-12,1.08e-05,True,3.1132261332196847e-15,1e-08,True,True,True,0,0
Sb_qm2_mult2_formal,Sb,51,-2,53,2,formal_anion_reference,formal_multianion,True,True,1.4566126083082054e-12,1.06e-05,True,3.0811282887917407e-15,1e-08,True,True,True,0,0
Sb_qm1_mult3_ning2022,Sb,51,-1,52,3,ning2022_monoanion_reference,bound_experimental,True,True,1.4281908988778014e-12,1.0399999999999999e-05,True,2.8456791060768463e-15,1e-08,True,True,True,0,0
Sb_q0_mult4_nist,Sb,51,0,51,4,nist_reference,reference,True,True,1.3997691894473974e-12,1.0199999999999999e-05,True,1.9352258719090935e-15,1e-08,True,True,True,0,0
Te_qm2_mult1_formal,Te,52,-2,54,1,formal_anion_reference,formal_multianion,True,True,1.4921397450962104e-12,1.08e-05,True,1.939898689282161e-15,1e-08,True,True,True,0,0
Te_qm1_mult2_ning2022,Te,52,-1,53,2,ning2022_monoanion_reference,bound_experimental,True,True,1.4637180356658064e-12,1.06e-05,True,1.7267010173208882e-15,1e-08,True,True,True,0,0
Te_q0_mult3_nist,Te,52,0,52,3,nist_reference,reference,True,True,1.4139800441625994e-12,1.0399999999999999e-05,True,1.8974820218777543e-15,1e-08,True,True,True,0,0
I_qm1_mult1_ning2022,I,53,-1,54,1,ning2022_monoanion_reference,bound_experimental,True,True,1.4921397450962104e-12,1.08e-05,True,2.2799244474711582e-15,1e-08,True,True,True,0,0
I_q0_mult2_nist,I,53,0,53,2,nist_reference,reference,True,True,1.4495071809506044e-12,1.06e-05,True,2.203024389984141e-15,1e-08,True,True,True,0,0
Xe_q0_mult1_nist,Xe,54,0,54,1,nist_reference,reference,True,True,1.4921397450962104e-12,1.08e-05,True,2.2324895533924626e-15,1e-08,True,True,True,0,0
Cs_qm1_mult1_ning2022,Cs,55,-1,56,1,ning2022_monoanion_reference,bound_experimental,True,True,1.5063505998114124e-12,1.12e-05,True,1.533733526209524e-15,1e-08,True,True,True,0,0
Cs_q0_mult2_nist,Cs,55,0,55,2,nist_reference,reference,True,True,1.4850343177386094e-12,1.1e-05,True,1.3506058237198594e-15,1e-08,True,True,True,0,0
Ba_qm1_mult2_ning2022,Ba,56,-1,57,2,ning2022_monoanion_reference,bound_experimental,True,True,1.5205614545266144e-12,1.14e-05,True,1.7426878535247148e-15,1e-08,True,True,True,0,0
Ba_q0_mult1_nist,Ba,56,0,56,1,nist_reference,reference,True,True,1.5347723092418164e-12,1.12e-05,True,1.4635969948736987e-15,1e-08,True,True,True,0,0
La_qm1_mult3_ning2022,La,57,-1,58,3,ning2022_monoanion_reference,bound_experimental,True,True,1.5774048733874224e-12,1.1599999999999999e-05,True,2.1022433888456237e-15,1e-08,True,True,True,1,5
La_q0_mult2_nist,La,57,0,57,2,nist_reference,reference,True,True,1.5631940186722204e-12,1.14e-05,True,1.4428798146780863e-15,1e-08,True,True,True,1,5
Ce_qm1_mult4_ning2022,Ce,58,-1,59,4,ning2022_monoanion_reference,bound_experimental,True,True,1.6058265828178264e-12,1.1799999999999999e-05,True,1.8755300033814502e-15,1e-08,True,True,True,0,0
Ce_q0_mult1_nist,Ce,58,0,58,1,nist_reference,reference,True,True,1.5489831639570184e-12,1.1599999999999999e-05,True,1.7637991571287058e-15,1e-08,True,True,True,0,0
Pr_qm1_mult5_ning2022,Pr,59,-1,60,5,ning2022_monoanion_reference,bound_experimental,True,True,1.6484591469634324e-12,1.2e-05,True,2.5515297777770514e-15,1e-08,True,True,True,0,0
