state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
S_q0_mult3_hund,S,16,0,16,3,nist_ground_state,recommended,True,True,4.547473508864641e-13,3.2e-06,True,2.1830597169427976e-15,1e-08,True,True,True,0,0
Cl_q0_mult2_hund,Cl,17,0,17,2,nist_ground_state,recommended,True,True,4.902744876744691e-13,3.3999999999999996e-06,True,2.198853234228983e-15,1e-08,True,True,True,0,0
Ar_q0_mult1_hund,Ar,18,0,18,1,nist_ground_state,recommended,True,True,5.115907697472721e-13,3.6e-06,True,2.0165497060817082e-15,1e-08,True,True,True,0,0
K_q0_mult2_hund,K,19,0,19,2,nist_ground_state,recommended,True,True,5.329070518200751e-13,3.8e-06,True,1.4737854666775307e-15,1e-08,True,True,True,0,0
Ca_q0_mult1_hund,Ca,20,0,20,1,nist_ground_state,recommended,True,True,5.613287612504791e-13,4e-06,True,1.6688831482744765e-15,1e-08,True,True,True,0,0
Sc_q0_mult2_hund,Sc,21,0,21,2,nist_ground_state,recommended,True,True,5.968558980384842e-13,4.2e-06,True,1.750415849335768e-15,1e-08,True,True,True,0,0
Ti_q0_mult3_hund,Ti,22,0,22,3,nist_ground_state,recommended,True,True,6.217248937900877e-13,4.4e-06,True,1.6438272588715868e-15,1e-08,True,True,True,0,0
V_q0_mult4_hund,V,23,0,23,4,nist_ground_state,recommended,True,True,6.394884621840902e-13,4.6e-06,True,2.0891645401938896e-15,1e-08,True,True,True,0,0
Cr_q0_mult7_hund,Cr,24,0,24,7,nist_ground_state,recommended,True,True,6.608047442568932e-13,4.8e-06,True,1.6169837152602618e-15,1e-08,True,True,True,0,0
Mn_q0_mult6_hund,Mn,25,0,25,6,nist_ground_state,recommended,True,True,6.856737400084967e-13,4.9999999999999996e-06,True,1.890627634552511e-15,1e-08,True,True,True,0,0
Fe_q0_mult5_hund,Fe,26,0,26,5,nist_ground_state,recommended,True,True,7.105427357601002e-13,5.199999999999999e-06,True,1.6876323832891464e-15,1e-08,True,True,True,0,0
Co_q0_mult4_hund,Co,27,0,27,4,nist_ground_state,recommended,True,True,7.247535904753022e-13,5.4e-06,True,2.007877841182077e-15,1e-08,True,True,True,0,0
Ni_q0_mult3_hund,Ni,28,0,28,3,nist_ground_state,recommended,True,True,7.531752999057062e-13,5.6e-06,True,1.6807249466453821e-15,1e-08,True,True,True,0,0
Cu_q0_mult2_hund,Cu,29,0,29,2,nist_ground_state,recommended,True,True,7.851497230149107e-13,5.7999999999999995e-06,True,2.13748925695142e-15,1e-08,True,True,True,0,0
Zn_q0_mult1_hund,Zn,30,0,30,1,nist_ground_state,recommended,True,True,8.313350008393172e-13,6e-06,True,1.2919818707624725e-15,1e-08,True,True,True,0,0
Ga_q0_mult2_hund,Ga,31,0,31,2,nist_ground_state,recommended,True,True,8.526512829121202e-13,6.2e-06,True,1.7542374795685281e-15,1e-08,True,True,True,0,0
Ge_q0_mult3_hund,Ge,32,0,32,3,nist_ground_state,recommended,True,True,8.810729923425242e-13,6.4e-06,True,1.9703433772445863e-15,1e-08,True,True,True,0,0
As_q0_mult4_hund,As,33,0,33,4,nist_ground_state,recommended,True,True,9.094947017729282e-13,6.5999999999999995e-06,True,1.908966416567883e-15,1e-08,True,True,True,0,0
Se_q0_mult3_hund,Se,34,0,34,3,nist_ground_state,recommended,True,True,9.308109838457312e-13,6.799999999999999e-06,True,1.756130796632918e-15,1e-08,True,True,True,0,0
Br_q0_mult2_hund,Br,35,0,35,2,nist_ground_state,recommended,True,True,9.663381206337363e-13,7e-06,True,2.07739884701474e-15,1e-08,True,True,True,0,0
Kr_q0_mult1_hund,Kr,36,0,36,1,nist_ground_state,recommended,True,True,1.0089706847793423e-12,7.2e-06,True,2.254607802398206e-15,1e-08,True,True,True,0,0
Rb_q0_mult2_hund,Rb,37,0,37,2,nist_ground_state,recommended,True,True,1.0231815394945443e-12,7.3999999999999995e-06,True,1.5473335318626635e-15,1e-08,True,True,True,0,0
Sr_q0_mult1_hund,Sr,38,0,38,1,nist_ground_state,recommended,True,True,1.0658141036401503e-12,7.6e-06,True,1.3837491286133632e-15,1e-08,True,True,True,0,0
Y_q0_mult2_hund,Y,39,0,39,2,nist_ground_state,recommended,True,True,1.0729195309977513e-12,7.8e-06,True,1.999278781697285e-15,1e-08,True,True,True,0,0
Zr_q0_mult3_hund,Zr,40,0,40,3,nist_ground_state,recommended,True,True,1.1084466677857563e-12,8e-06,True,1.8285829226619067e-15,1e-08,True,True,True,0,0
Nb_q0_mult6_hund,Nb,41,0,41,6,nist_ground_state,recommended,True,True,1.1226575225009583e-12,8.2e-06,True,1.786967858238534e-15,1e-08,True,True,True,0,0
Mo_q0_mult7_hund,Mo,42,0,42,7,nist_ground_state,recommended,True,True,1.1581846592889633e-12,8.4e-06,True,1.7493319516057804e-15,1e-08,True,True,True,0,0
Tc_q0_mult6_hund,Tc,43,0,43,6,nist_ground_state,recommended,True,True,1.1937117960769683e-12,8.599999999999999e-06,True,2.1029310867660373e-15,1e-08,True,True,True,0,0
Ru_q0_mult5_hund,Ru,44,0,44,5,nist_ground_state,recommended,True,True,1.2150280781497713e-12,8.8e-06,True,1.8809624651008153e-15,1e-08,True,True,True,1,1
Rh_q0_mult4_hund,Rh,45,0,45,4,nist_ground_state,recommended,True,True,1.2363443602225743e-12,9e-06,True,1.5541064274073623e-15,1e-08,True,True,True,1,1
Pd_q0_mult1_hund,Pd,46,0,46,1,nist_ground_state,recommended,True,True,1.2647660696529783e-12,9.2e-06,True,1.8127705374780712e-15,1e-08,True,True,True,1,1
Ag_q0_mult2_hund,Ag,47,0,47,2,nist_ground_state,recommended,True,True,1.3002932064409833e-12,9.4e-06,True,1.9179549014921086e-15,1e-08,True,True,True,1,1
Cd_q0_mult1_hund,Cd,48,0,48,1,nist_ground_state,recommended,True,True,1.3216094885137863e-12,9.6e-06,True,1.5869650631101614e-15,1e-08,True,True,True,1,1
In_q0_mult2_hund,In,49,0,49,2,nist_ground_state,recommended,True,True,1.3500311979441904e-12,9.8e-06,True,1.4783965669314004e-15,1e-08,True,True,True,1,1
Sn_q0_mult3_hund,Sn,50,0,50,3,nist_ground_state,recommended,True,True,1.3642420526593924e-12,9.999999999999999e-06,True,1.840314198276514e-15,1e-08,True,True,True,1,1
Sb_q0_mult4_hund,Sb,51,0,51,4,nist_ground_state,recommended,True,True,1.3926637620897964e-12,1.0199999999999999e-05,True,1.8046541762554626e-15,1e-08,True,True,True,1,1
Te_q0_mult3_hund,Te,52,0,52,3,nist_ground_state,recommended,True,True,1.4139800441625994e-12,1.0399999999999999e-05,True,1.5805802346342215e-15,1e-08,True,True,True,1,1
I_q0_mult2_hund,I,53,0,53,2,nist_ground_state,recommended,True,True,1.4352963262354024e-12,1.06e-05,True,1.8793393562908115e-15,1e-08,True,True,True,1,1
Xe_q0_mult1_hund,Xe,54,0,54,1,nist_ground_state,recommended,True,True,1.4779288903810084e-12,1.08e-05,True,1.881549701765541e-15,1e-08,True,True,True,1,1
Cs_q0_mult2_hund,Cs,55,0,55,2,nist_ground_state,recommended,True,True,1.4921397450962104e-12,1.1e-05,True,1.6943349674126547e-15,1e-08,True,True,True,1,1
Ba_q0_mult1_hund,Ba,56,0,56,1,nist_ground_state,recommended,True,True,1.5418777365994174e-12,1.12e-05,True,1.641976693209419e-15,1e-08,True,True,True,1,1
La_q0_mult2_hund,La,57,0,57,2,nist_ground_state,recommended,True,True,1.5347723092418164e-12,1.14e-05,True,1.909491157182603e-15,1e-08,True,True,True,0,0
Ce_q0_mult3_hund,Ce,58,0,58,3,nist_ground_state,recommended,True,True,1.5774048733874224e-12,1.1599999999999999e-05,True,1.5704645955696765e-15,1e-08,True,True,True,0,0
Pr_q0_mult4_hund,Pr,59,0,59,4,nist_ground_state,recommended,True,True,1.6058265828178264e-12,1.1799999999999999e-05,True,1.7800287578499143e-15,1e-08,True,True,True,0,0
Nd_q0_mult5_hund,Nd,60,0,60,5,nist_ground_state,recommended,True,True,1.6200374375330284e-12,1.2e-05,True,1.705213569094713e-15,1e-08,True,True,True,0,0
Pm_q0_mult6_hund,Pm,61,0,61,6,nist_ground_state,recommended,True,True,1.6555645743210334e-12,1.22e-05,True,1.8196961743568396e-15,1e-08,True,True,True,0,0
Sm_q0_mult7_hund,Sm,62,0,62,7,nist_ground_state,recommended,True,True,1.6626700016786344e-12,1.24e-05,True,1.744264092341751e-15,1e-08,True,True,True,1,1
Eu_q0_mult8_hund,Eu,63,0,63,8,nist_ground_state,recommended,True,True,1.7266188478970435e-12,1.26e-05,True,1.509927698804779e-15,1e-08,True,True,True,1,1
Gd_q0_mult9_hund,Gd,64,0,64,9,nist_ground_state,recommended,True,True,1.7337242752546445e-12,1.28e-05,True,2.046849909954434e-15,1e-08,True,True,True,1,1
Tb_q0_mult6_hund,Tb,65,0,65,6,nist_ground_state,recommended,True,True,1.7337242752546445e-12,1.3e-05,True,1.4860056468846736e-15,1e-08,True,True,True,1,1
Dy_q0_mult5_hund,Dy,66,0,66,5,nist_ground_state,recommended,True,True,1.7905676941154525e-12,1.3199999999999999e-05,True,1.4900126947906813e-15,1e-08,True,True,True,1,1
Ho_q0_mult4_hund,Ho,67,0,67,4,nist_ground_state,recommended,True,True,1.8189894035458565e-12,1.3399999999999999e-05,True,1.6142023533131547e-15,1e-08,True,True,True,1,1
Er_q0_mult3_hund,Er,68,0,68,3,nist_ground_state,recommended,True,True,1.8189894035458565e-12,1.3599999999999999e-05,True,1.4581865107681718e-15,1e-08,True,True,True,1,1
Tm_q0_mult2_hund,Tm,69,0,69,2,nist_ground_state,recommended,True,True,1.8616219676914625e-12,1.38e-05,True,1.7169535009752395e-15,1e-08,True,True,True,1,1
Yb_q0_mult1_hund,Yb,70,0,70,1,nist_ground_state,recommended,True,True,1.8758328224066645e-12,1.4e-05,True,1.6358417656770123e-15,1e-08,True,True,True,1,1
Lu_q0_mult2_hund,Lu,71,0,71,2,nist_ground_state,recommended,True,True,1.9042545318370685e-12,1.42e-05,True,1.683023555099968e-15,1e-08,True,True,True,1,1
Hf_q0_mult3_hund,Hf,72,0,72,3,nist_ground_state,recommended,True,True,1.9326762412674725e-12,1.44e-05,True,1.6124026882268476e-15,1e-08,True,True,True,1,1
Ta_q0_mult4_hund,Ta,73,0,73,4,nist_ground_state,recommended,True,True,1.9753088054130785e-12,1.4599999999999999e-05,True,1.6129000201494606e-15,1e-08,True,True,True,1,1
W_q0_mult5_hund,W,74,0,74,5,nist_ground_state,recommended,True,True,1.9895196601282805e-12,1.4799999999999999e-05,True,1.9168243426508723e-15,1e-08,True,True,True,1,1
Re_q0_mult6_hund,Re,75,0,75,6,nist_ground_state,recommended,True,True,1.9895196601282805e-12,1.4999999999999999e-05,True,2.0857538554794524e-15,1e-08,True,True,True,1,1
Os_q0_mult5_hund,Os,76,0,76,5,nist_ground_state,recommended,True,True,2.0605739337042905e-12,1.52e-05,True,2.015103571948028e-15,1e-08,True,True,True,1,1
Ir_q0_mult4_hund,Ir,77,0,77,4,nist_ground_state,recommended,True,True,2.0463630789890885e-12,1.5399999999999998e-05,True,1.5738804332875131e-15,1e-08,True,True,True,1,1
Pt_q0_mult3_hund,Pt,78,0,78,3,nist_ground_state,recommended,True,True,2.0747847884194925e-12,1.56e-05,True,1.934351556791211e-15,1e-08,True,True,True,1,1
Au_q0_mult2_hund,Au,79,0,79,2,nist_ground_state,recommended,True,True,2.1316282072803006e-12,1.5799999999999998e-05,True,1.5282834885794512e-15,1e-08,True,True,True,1,1
Hg_q0_mult1_hund,Hg,80,0,80,1,nist_ground_state,recommended,True,True,2.1316282072803006e-12,1.6e-05,True,1.5483064455440341e-15,1e-08,True,True,True,1,1
Tl_q0_mult2_hund,Tl,81,0,81,2,nist_ground_state,recommended,True,True,2.1884716261411086e-12,1.62e-05,True,1.5034900372177127e-15,1e-08,True,True,True,1,1
Pb_q0_mult3_hund,Pb,82,0,82,3,nist_ground_state,recommended,True,True,2.1884716261411086e-12,1.64e-05,True,2.2824742527435973e-15,1e-08,True,True,True,1,1
Bi_q0_mult4_hund,Bi,83,0,83,4,nist_ground_state,recommended,True,True,2.1884716261411086e-12,1.66e-05,True,1.9838966765025394e-15,1e-08,True,True,True,1,1
Po_q0_mult3_hund,Po,84,0,84,3,nist_ground_state,recommended,True,True,2.2168933355715126e-12,1.68e-05,True,2.6147158570254457e-15,1e-08,True,True,True,1,1
At_q0_mult2_hund,At,85,0,85,2,nist_ground_state,recommended,True,True,2.2311041902867146e-12,1.7e-05,True,1.7715449102845728e-15,1e-08,True,True,True,1,1
Rn_q0_mult1_hund,Rn,86,0,86,1,nist_ground_state,recommended,True,True,2.3021584638627246e-12,1.7199999999999998e-05,True,1.731930550186796e-15,1e-08,True,True,True,1,1
Fr_q0_mult2_hund,Fr,87,0,87,2,nist_ground_state,recommended,True,True,2.2737367544323206e-12,1.74e-05,True,1.8707502254628683e-15,1e-08,True,True,True,1,1
Ra_q0_mult1_hund,Ra,88,0,88,1,nist_ground_state,recommended,True,True,2.2737367544323206e-12,1.76e-05,True,2.013171635063705e-15,1e-08,True,True,True,1,1
Ac_q0_mult2_hund,Ac,89,0,89,2,nist_ground_state,recommended,True,True,2.3305801732931286e-12,1.78e-05,True,1.7628033237304857e-15,1e-08,True,True,True,1,1
Th_q0_mult3_hund,Th,90,0,90,3,nist_ground_state,recommended,True,True,2.3590018827235326e-12,1.8e-05,True,1.814651850769623e-15,1e-08,True,True,True,1,1
Pa_q0_mult4_hund,Pa,91,0,91,4,nist_ground_state,recommended,True,True,2.3305801732931286e-12,1.82e-05,True,1.8078803430652978e-15,1e-08,True,True,True,1,1
U_q0_mult5_hund,U,92,0,92,5,nist_ground_state,recommended,True,True,2.3874235921539366e-12,1.84e-05,True,1.7986501450368064e-15,1e-08,True,True,True,1,1
Np_q0_mult6_hund,Np,93,0,93,6,nist_ground_state,recommended,True,True,2.3874235921539366e-12,1.8599999999999998e-05,True,1.5644193600855853e-15,1e-08,True,True,True,1,2
Pu_q0_mult7_hund,Pu,94,0,94,7,nist_ground_state,recommended,True,True,2.3590018827235326e-12,1.88e-05,True,1.6360270375620538e-15,1e-08,True,True,True,1,2
Am_q0_mult8_hund,Am,95,0,95,8,nist_ground_state,recommended,True,True,2.4158453015843406e-12,1.8999999999999998e-05,True,1.6915049296881426e-15,1e-08,True,True,True,1,2
Cm_q0_mult9_hund,Cm,96,0,96,9,nist_ground_state,recommended,True,True,2.4158453015843406e-12,1.92e-05,True,1.9171203144754436e-15,1e-08,True,True,True,1,2
Bk_q0_mult6_hund,Bk,97,0,97,6,nist_ground_state,recommended,True,True,2.3874235921539366e-12,1.94e-05,True,2.225739244115133e-15,1e-08,True,True,True,1,2
Cf_q0_mult5_hund,Cf,98,0,98,5,nist_ground_state,recommended,True,True,2.3874235921539366e-12,1.96e-05,True,1.7023764971698762e-15,1e-08,True,True,True,1,2
Es_q0_mult4_hund,Es,99,0,99,4,nist_ground_state,recommended,True,True,2.4016344468691386e-12,1.98e-05,True,1.9942663915979405e-15,1e-08,True,True,True,1,2
Fm_q0_mult3_hund,Fm,100,0,100,3,nist_ground_state,recommended,True,True,2.4016344468691386e-12,1.9999999999999998e-05,True,1.7568122682470722e-15,1e-08,True,True,True,1,2
Md_q0_mult2_hund,Md,101,0,101,2,nist_ground_state,recommended,True,True,2.3590018827235326e-12,2.02e-05,True,1.7780576494269387e-15,1e-08,True,True,True,1,2
No_q0_mult1_hund,No,102,0,102,1,nist_ground_state,recommended,True,True,2.3874235921539366e-12,2.0399999999999998e-05,True,1.8614122183592837e-15,1e-08,True,True,True,1,2
Lr_q0_mult2_hund,Lr,103,0,103,2,nist_ground_state,recommended,True,True,2.3590018827235326e-12,2.06e-05,True,1.6843390822299327e-15,1e-08,True,True,True,1,2
