state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Rb_qm1_mult1_ning2022,Rb,37,-1,38,1,ning2022_monoanion_reference,bound_experimental,3.4707454924609693,5.0323165597684625,9.681712878836855,1.836639419454655,2.662987241479255,5.1233418179865415
Sr_qm1_mult2_ning2022,Sr,38,-1,39,2,ning2022_monoanion_reference,bound_experimental,4.02725593497533,5.482914716718358,8.291299889654839,2.1311320632627986,2.9014335174120327,4.387566950367899
Y_qm1_mult1_ning2022,Y,39,-1,40,1,ning2022_monoanion_reference,bound_experimental,4.257739796904485,5.437713589573158,8.021234137980526,2.2530988704766206,2.877514111019664,4.244654309136464
Zr_qm1_mult4_ning2022,Zr,40,-1,41,4,ning2022_monoanion_reference,bound_experimental,4.309401681780786,5.538218266319188,8.375796069272305,2.2804371626254536,2.9306988955428355,4.432280403029829
Nb_qm1_mult5_ning2022,Nb,41,-1,42,5,ning2022_monoanion_reference,bound_experimental,4.20346216367063,5.3483277844477914,8.134473256912125,2.2243763839075137,2.8302131799691033,4.304577870257801
Mo_qm1_mult6_ning2022,Mo,42,-1,43,6,ning2022_monoanion_reference,bound_experimental,4.077896695997417,5.159898688609826,8.041909228812399,2.157929999938472,2.730500796580595,4.25559509603804
Tc_qm1_mult5_formal,Tc,43,-1,44,5,formal_anion_reference,formal_monoanion,4.090913468895337,5.176799134264775,8.14193003888741,2.164818179515551,2.7394441272752985,4.308523829345793
Ru_qm1_mult4_ning2022,Ru,44,-1,45,4,ning2022_monoanion_reference,bound_experimental,4.057373096671586,5.1045929237205785,7.725756139130509,2.147069378889538,2.701234246169646,4.088294085821812
Rh_qm1_mult3_ning2022,Rh,45,-1,46,3,ning2022_monoanion_reference,bound_experimental,3.9933568818440297,5.016464126536319,7.5772981866276305,2.1131934568745243,2.6545984950754433,4.009733520579969
Pd_qm1_mult2_ning2022,Pd,46,-1,47,2,ning2022_monoanion_reference,bound_experimental,3.736248585128813,4.6537537754856695,7.391928078954738,1.9771376055187453,2.4626604431408126,3.9116398840168385
Ag_qm1_mult1_ning2022,Ag,47,-1,48,1,ning2022_monoanion_reference,bound_experimental,3.8591366380923664,4.872248418370708,7.4899493871397995,2.0421671626392985,2.578282828859964,3.963510526491273
Cd_qm1_mult2_formal,Cd,48,-1,49,2,formal_anion_reference,formal_monoanion,3.7058863169291016,4.480096036749654,6.392571237319155,1.961070585116133,2.370764725304766,3.38280301786329
In_qm2_mult4_formal,In,49,-2,51,4,formal_anion_reference,formal_multianion,3.994792632202369,5.0526942319971875,11.701735813535857,2.1139532232447036,2.673770641233947,6.192291920530652
In_qm1_mult3_ning2022,In,49,-1,50,3,ning2022_monoanion_reference,bound_experimental,4.054371704928034,5.140783187695833,8.262251361697762,2.1454811107778577,2.720385309121914,4.372195131362735
Sn_qm2_mult3_formal,Sn,50,-2,52,3,formal_anion_reference,formal_multianion,4.224321356262334,5.200789627940204,11.798992095571707,2.23541459326488,2.752139349806648,6.243757728601179
Sn_qm1_mult4_ning2022,Sn,50,-1,51,4,ning2022_monoanion_reference,bound_experimental,4.248828970565677,5.226304035608671,7.575078663698305,2.2483834642478095,2.7656409928944896,4.008558999626693
Sb_qm3_mult1_formal,Sb,51,-3,54,1,formal_anion_reference,formal_multianion,4.333912216746849,5.385433773036963,12.313179645685267,2.2934075791565354,2.8498488235185198,6.515854062251319
Sb_qm2_mult2_formal,Sb,51,-2,53,2,formal_anion_reference,formal_multianion,4.224487209509802,5.139746751751874,11.411948423054975,2.2355023590237946,2.71983685083981,6.03894303748112
Sb_qm1_mult3_ning2022,Sb,51,-1,52,3,ning2022_monoanion_reference,bound_experimental,4.239002262468513,5.136613165560664,7.443144683497247,2.243183394264594,2.718178628439022,3.9387425439605654
Te_qm2_mult1_formal,Te,52,-2,54,1,formal_anion_reference,formal_multianion,4.380230929261413,5.389456143544853,9.303753513809387,2.31791838625761,2.8519773703251037,4.923334335366636
Te_qm1_mult2_ning2022,Te,52,-1,53,2,ning2022_monoanion_reference,bound_experimental,4.224813616622895,5.048869198373643,6.9929007366012215,2.2356750862295196,2.6717465206094295,3.7004837079161685
