state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
Br_q0_mult2_hund,Br,35,0,35,2,nist_ground_state,recommended,True,True,9.663381206337363e-13,7e-06,True,2.203311135036595e-15,1e-08,True,True,True,0,0
Kr_q0_mult1_hund,Kr,36,0,36,1,nist_ground_state,recommended,True,True,9.947598300641403e-13,7.2e-06,True,2.329238550191893e-15,1e-08,True,True,True,0,0
Rb_q0_mult2_hund,Rb,37,0,37,2,nist_ground_state,recommended,True,True,1.0089706847793423e-12,7.3999999999999995e-06,True,1.4203983133869734e-15,1e-08,True,True,True,0,0
Sr_q0_mult1_hund,Sr,38,0,38,1,nist_ground_state,recommended,True,True,1.0516032489249483e-12,7.6e-06,True,1.5361912740898637e-15,1e-08,True,True,True,0,0
Y_q0_mult2_hund,Y,39,0,39,2,nist_ground_state,recommended,True,True,1.0800249583553523e-12,7.8e-06,True,1.6284167178893809e-15,1e-08,True,True,True,0,0
Zr_q0_mult3_hund,Zr,40,0,40,3,nist_ground_state,recommended,True,True,1.1013412404281553e-12,8e-06,True,1.8434525850808424e-15,1e-08,True,True,True,0,0
Nb_q0_mult6_hund,Nb,41,0,41,6,nist_ground_state,recommended,True,True,1.1368683772161603e-12,8.2e-06,True,1.874127508490486e-15,1e-08,True,True,True,0,0
Mo_q0_mult7_hund,Mo,42,0,42,7,nist_ground_state,recommended,True,True,1.1652900866465643e-12,8.4e-06,True,1.8778870096793466e-15,1e-08,True,True,True,0,0
Tc_q0_mult6_hund,Tc,43,0,43,6,nist_ground_state,recommended,True,True,1.1937117960769683e-12,8.599999999999999e-06,True,1.7774899707217628e-15,1e-08,True,True,True,0,0
Ru_q0_mult5_hund,Ru,44,0,44,5,nist_ground_state,recommended,True,True,1.2150280781497713e-12,8.8e-06,True,1.872778829420265e-15,1e-08,True,True,True,0,0
Rh_q0_mult4_hund,Rh,45,0,45,4,nist_ground_state,recommended,True,True,1.2363443602225743e-12,9e-06,True,2.2509259659787145e-15,1e-08,True,True,True,0,0
Pd_q0_mult1_hund,Pd,46,0,46,1,nist_ground_state,recommended,True,True,1.2647660696529783e-12,9.2e-06,True,1.8174795654887717e-15,1e-08,True,True,True,0,0
Ag_q0_mult2_hund,Ag,47,0,47,2,nist_ground_state,recommended,True,True,1.3073986337985843e-12,9.4e-06,True,1.9508583184344754e-15,1e-08,True,True,True,0,0
Cd_q0_mult1_hund,Cd,48,0,48,1,nist_ground_state,recommended,True,True,1.3358203432289883e-12,9.6e-06,True,2.59742207871311e-15,1e-08,True,True,True,0,0
In_q0_mult2_hund,In,49,0,49,2,nist_ground_state,recommended,True,True,1.3358203432289883e-12,9.8e-06,True,1.5269495810247835e-15,1e-08,True,True,True,0,0
Sn_q0_mult3_hund,Sn,50,0,50,3,nist_ground_state,recommended,True,True,1.3642420526593924e-12,9.999999999999999e-06,True,2.3853560854269517e-15,1e-08,True,True,True,0,0
Sb_q0_mult4_hund,Sb,51,0,51,4,nist_ground_state,recommended,True,True,1.3855583347321954e-12,1.0199999999999999e-05,True,1.97260660094995e-15,1e-08,True,True,True,0,0
Te_q0_mult3_hund,Te,52,0,52,3,nist_ground_state,recommended,True,True,1.4424017535930034e-12,1.0399999999999999e-05,True,1.877891811166041e-15,1e-08,True,True,True,0,0
I_q0_mult2_hund,I,53,0,53,2,nist_ground_state,recommended,True,True,1.4495071809506044e-12,1.06e-05,True,2.309943565879309e-15,1e-08,True,True,True,0,0
Xe_q0_mult1_hund,Xe,54,0,54,1,nist_ground_state,recommended,True,True,1.4992451724538114e-12,1.08e-05,True,2.325873361245822e-15,1e-08,True,True,True,0,0
Cs_q0_mult2_hund,Cs,55,0,55,2,nist_ground_state,recommended,True,True,1.4779288903810084e-12,1.1e-05,True,1.2929192948094714e-15,1e-08,True,True,True,0,0
Ba_q0_mult1_hund,Ba,56,0,56,1,nist_ground_state,recommended,True,True,1.5347723092418164e-12,1.12e-05,True,1.4427174746734167e-15,1e-08,True,True,True,0,0
La_q0_mult2_hund,La,57,0,57,2,nist_ground_state,recommended,True,True,1.5631940186722204e-12,1.14e-05,True,1.3818407344500758e-15,1e-08,True,True,True,0,0
Ce_q0_mult3_hund,Ce,58,0,58,3,nist_ground_state,recommended,True,True,1.5702994460298214e-12,1.1599999999999999e-05,True,1.611708037719195e-15,1e-08,True,True,True,0,0
Pr_q0_mult4_hund,Pr,59,0,59,4,nist_ground_state,recommended,True,True,1.6200374375330284e-12,1.1799999999999999e-05,True,1.491870055140143e-15,1e-08,True,True,True,0,0
Nd_q0_mult5_hund,Nd,60,0,60,5,nist_ground_state,recommended,True,True,1.6413537196058314e-12,1.2e-05,True,1.6290701220524773e-15,1e-08,True,True,True,0,0
Pm_q0_mult6_hund,Pm,61,0,61,6,nist_ground_state,recommended,True,True,1.6768808563938364e-12,1.22e-05,True,1.6010088918095374e-15,1e-08,True,True,True,0,0
Sm_q0_mult7_hund,Sm,62,0,62,7,nist_ground_state,recommended,True,True,1.6910917111090384e-12,1.24e-05,True,1.6156615448058907e-15,1e-08,True,True,True,0,0
Eu_q0_mult8_hund,Eu,63,0,63,8,nist_ground_state,recommended,True,True,1.7195134205394424e-12,1.26e-05,True,1.7335933958689425e-15,1e-08,True,True,True,0,0
Gd_q0_mult9_hund,Gd,64,0,64,9,nist_ground_state,recommended,True,True,1.7195134205394424e-12,1.28e-05,True,1.7561692105971486e-15,1e-08,True,True,True,0,0
Tb_q0_mult6_hund,Tb,65,0,65,6,nist_ground_state,recommended,True,True,1.7763568394002505e-12,1.3e-05,True,1.9027701276999703e-15,1e-08,True,True,True,0,0
Dy_q0_mult5_hund,Dy,66,0,66,5,nist_ground_state,recommended,True,True,1.7905676941154525e-12,1.3199999999999999e-05,True,1.9619462681424997e-15,1e-08,True,True,True,0,0
Ho_q0_mult4_hund,Ho,67,0,67,4,nist_ground_state,recommended,True,True,1.8332002582610585e-12,1.3399999999999999e-05,True,1.955147142080042e-15,1e-08,True,True,True,0,0
Er_q0_mult3_hund,Er,68,0,68,3,nist_ground_state,recommended,True,True,1.8332002582610585e-12,1.3599999999999999e-05,True,2.204454790352377e-15,1e-08,True,True,True,0,0
Tm_q0_mult2_hund,Tm,69,0,69,2,nist_ground_state,recommended,True,True,1.8758328224066645e-12,1.38e-05,True,2.0080231249548954e-15,1e-08,True,True,True,0,0
Yb_q0_mult1_hund,Yb,70,0,70,1,nist_ground_state,recommended,True,True,1.8900436771218665e-12,1.4e-05,True,1.932923497569931e-15,1e-08,True,True,True,0,0
Lu_q0_mult2_hund,Lu,71,0,71,2,nist_ground_state,recommended,True,True,1.9326762412674725e-12,1.42e-05,True,2.3963312358563805e-15,1e-08,True,True,True,0,0
Hf_q0_mult3_hund,Hf,72,0,72,3,nist_ground_state,recommended,True,True,1.9326762412674725e-12,1.44e-05,True,2.201787944948386e-15,1e-08,True,True,True,0,0
Ta_q0_mult4_hund,Ta,73,0,73,4,nist_ground_state,recommended,True,True,1.9610979506978765e-12,1.4599999999999999e-05,True,1.9173606252928058e-15,1e-08,True,True,True,0,0
W_q0_mult5_hund,W,74,0,74,5,nist_ground_state,recommended,True,True,2.0179413695586845e-12,1.4799999999999999e-05,True,2.524383634833634e-15,1e-08,True,True,True,0,0
Re_q0_mult6_hund,Re,75,0,75,6,nist_ground_state,recommended,True,True,2.0037305148434825e-12,1.4999999999999999e-05,True,2.0063849531917702e-15,1e-08,True,True,True,0,0
Os_q0_mult5_hund,Os,76,0,76,5,nist_ground_state,recommended,True,True,2.0463630789890885e-12,1.52e-05,True,1.733745471067467e-15,1e-08,True,True,True,0,0
Ir_q0_mult4_hund,Ir,77,0,77,4,nist_ground_state,recommended,True,True,2.0747847884194925e-12,1.5399999999999998e-05,True,1.5498358442361035e-15,1e-08,True,True,True,0,0
Pt_q0_mult3_hund,Pt,78,0,78,3,nist_ground_state,recommended,True,True,2.1032064978498966e-12,1.56e-05,True,1.4591203837802371e-15,1e-08,True,True,True,0,0
Au_q0_mult2_hund,Au,79,0,79,2,nist_ground_state,recommended,True,True,2.1032064978498966e-12,1.5799999999999998e-05,True,1.6561681080491344e-15,1e-08,True,True,True,0,0
Hg_q0_mult1_hund,Hg,80,0,80,1,nist_ground_state,recommended,True,True,2.2026824808563106e-12,1.6e-05,True,1.880478959873821e-15,1e-08,True,True,True,0,0
Tl_q0_mult2_hund,Tl,81,0,81,2,nist_ground_state,recommended,True,True,2.1742607714259066e-12,1.62e-05,True,2.4271752382383665e-15,1e-08,True,True,True,0,0
Pb_q0_mult3_hund,Pb,82,0,82,3,nist_ground_state,recommended,True,True,2.1884716261411086e-12,1.64e-05,True,1.700578364568043e-15,1e-08,True,True,True,0,0
Bi_q0_mult4_hund,Bi,83,0,83,4,nist_ground_state,recommended,True,True,2.2168933355715126e-12,1.66e-05,True,1.8131368802268246e-15,1e-08,True,True,True,0,0
Po_q0_mult3_hund,Po,84,0,84,3,nist_ground_state,recommended,True,True,2.2311041902867146e-12,1.68e-05,True,2.4002833528794218e-15,1e-08,True,True,True,0,0
At_q0_mult2_hund,At,85,0,85,2,nist_ground_state,recommended,True,True,2.2737367544323206e-12,1.7e-05,True,1.634534708949546e-15,1e-08,True,True,True,0,0
Rn_q0_mult1_hund,Rn,86,0,86,1,nist_ground_state,recommended,True,True,2.2879476091475226e-12,1.7199999999999998e-05,True,1.3730672546189093e-15,1e-08,True,True,True,0,0
