state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Ni_q0_mult3_nist,Ni,28,0,28,3,nist_reference,reference,3.584274024145935,4.33071372255545,5.888274678312637,1.896716131209618,2.2917150089212415,3.1159407713002407
Cu_qm1_mult1_ning2022,Cu,29,-1,30,1,ning2022_monoanion_reference,bound_experimental,3.714883567914715,4.764086378535757,7.382403601923989,1.9658317252984943,2.5210459422945255,3.906599747826397
Cu_q0_mult2_nist,Cu,29,0,29,2,nist_reference,reference,3.3452395143421527,4.077905908333004,5.68978629413988,1.7702245160020864,2.1579348748965237,3.010905241767058
Zn_qm1_mult2_formal,Zn,30,-1,31,2,formal_anion_reference,formal_monoanion,3.52078437918633,4.2849411468243765,6.157740653882202,1.8631188579686722,2.267493204960026,3.258536024685399
Zn_q0_mult1_nist,Zn,30,0,30,1,nist_reference,reference,3.4875116983886403,4.204255870067184,5.7116523848356575,1.845511713544885,2.224796395244718,3.0224762786548016
Ga_qm2_mult4_formal,Ga,31,-2,33,4,formal_anion_reference,formal_multianion,3.805903862477798,4.829496309915242,11.966289438342468,2.013997590910956,2.5556593873472777,6.332287669840093
Ga_qm1_mult3_ning2022,Ga,31,-1,32,3,ning2022_monoanion_reference,bound_experimental,3.867850629286002,4.923998087533895,8.104859392553832,2.04677840819498,2.6056675744528923,4.28890688811262
Ga_q0_mult2_nist,Ga,31,0,31,2,nist_reference,reference,3.637326418071265,4.434857445309116,6.318136426417252,1.9247902490587512,2.3468254936610817,3.3434138122361285
Ge_qm2_mult3_formal,Ge,32,-2,34,3,formal_anion_reference,formal_multianion,4.008399668733415,4.948027138142327,11.64752885821574,2.1211537568848575,2.618383200434509,6.163606835102809
Ge_qm1_mult4_ning2022,Ge,32,-1,33,4,ning2022_monoanion_reference,bound_experimental,4.035664144585073,4.97802596049305,7.309821259270406,2.13558149617277,2.63425789357644,3.8681908261801685
