comparison_id,comparison_kind,group_kind,group_value,metric,n,min,p50,p90,p95,p99,max
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-1;formal_monoanion,delta_tail_electrons_gt_10_bohr,14,4.189450186589804e-06,0.11872112710779292,0.30239564927350754,0.3288647431483274,0.34992561297748964,0.3551908304347803
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-1;formal_monoanion,delta_tail_electrons_gt_15_bohr,14,4.244608494806463e-14,0.0026570277316121786,0.07818560428980745,0.08363842065419616,0.08382659823237992,0.08387364262692586
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-1;formal_monoanion,delta_tail_electrons_gt_20_bohr,14,1.3777651659123474e-25,6.382472695084893e-06,0.0034410671623075,0.004193933505538469,0.004318245076262325,0.0043493229689432885
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,relative_l1_delta,20,0.0018239049705377319,0.020939026080728108,0.08619587801942645,0.09380197308956298,0.09445446035008814,0.09461758216521944
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,l1_delta_electrons_trapz,20,0.15686166057433848,0.6022698716992128,1.0038067953609464,1.1570090594941993,1.2220670441494101,1.2383315403132131
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,max_abs_cumulative_delta_electrons,20,0.04929170049601339,0.29026667821173824,0.48353921549724044,0.5567017691449568,0.5852912485797117,0.5924386184384005
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,mean_abs_radial_shift_angstrom,20,0.000941066851658831,0.018881750516256797,0.06347711180065335,0.0771993717833857,0.09119131138242893,0.09468929628218976
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,delta_mean_r_angstrom,20,0.0008419732750818977,0.018791521618911813,0.06320050085511486,0.07667870242651145,0.09094499995438624,0.09451157433635497
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,delta_rms_r_angstrom,20,0.004446322002065804,0.0659239123855572,0.1455421538061148,0.1483919672636711,0.16756568562702964,0.1723591152178693
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,max_abs_quantile_radius_delta_angstrom,20,0.08222749000960694,0.670146693476578,1.0779792296723605,1.2476534004353714,1.2961455293203616,1.3082685615416094
