comparison_id,comparison_kind,left_dataset_id,right_dataset_id,left_basis_id,right_basis_id,state_id,symbol,z,charge,electron_count,state_category,state_role,integrity_status,comparison_tier,comparison_flags,integrity_flags,multiplicity,left_state_record_sha256,right_state_record_sha256,state_record_sha256_match,left_electron_count_trapz,right_electron_count_trapz,left_electron_count_error,right_electron_count_error,max_abs_electron_count_error,signed_delta_electrons_trapz,abs_signed_delta_electrons_trapz,l1_delta_electrons_trapz,radial_distribution_l1_delta_electrons,relative_l1_delta,relative_radial_distribution_l1_delta,max_abs_radial_distribution_delta_e_per_bohr,r_at_max_abs_radial_distribution_delta_bohr,max_abs_density_delta_e_bohr3,r_at_max_abs_density_delta_bohr,max_abs_cumulative_delta_electrons,r_at_max_abs_cumulative_delta_bohr,integrated_abs_cumulative_delta_electron_bohr,integrated_abs_cumulative_delta_electron_angstrom,mean_abs_radial_shift_bohr,mean_abs_radial_shift_angstrom,left_mean_r_bohr,right_mean_r_bohr,delta_mean_r_bohr,delta_mean_r_angstrom,left_mean_r2_bohr2,right_mean_r2_bohr2,delta_mean_r2_bohr2,left_rms_r_bohr,right_rms_r_bohr,delta_rms_r_bohr,delta_rms_r_angstrom,left_r50_bohr,right_r50_bohr,delta_r50_bohr,delta_r50_angstrom,left_r90_bohr,right_r90_bohr,delta_r90_bohr,delta_r90_angstrom,left_r95_bohr,right_r95_bohr,delta_r95_bohr,delta_r95_angstrom,left_r99_bohr,right_r99_bohr,delta_r99_bohr,delta_r99_angstrom,left_r99p5_bohr,right_r99p5_bohr,delta_r99p5_bohr,delta_r99p5_angstrom,left_r99p9_bohr,right_r99p9_bohr,delta_r99p9_bohr,delta_r99p9_angstrom,left_r99p99_bohr,right_r99p99_bohr,delta_r99p99_bohr,delta_r99p99_angstrom,left_r_iso_0p003_e_bohr3_bohr,right_r_iso_0p003_e_bohr3_bohr,delta_r_iso_0p003_e_bohr3_bohr,delta_r_iso_0p003_e_bohr3_angstrom,left_r_iso_0p001_e_bohr3_bohr,right_r_iso_0p001_e_bohr3_bohr,delta_r_iso_0p001_e_bohr3_bohr,delta_r_iso_0p001_e_bohr3_angstrom,left_r_iso_0p0001_e_bohr3_bohr,right_r_iso_0p0001_e_bohr3_bohr,delta_r_iso_0p0001_e_bohr3_bohr,delta_r_iso_0p0001_e_bohr3_angstrom,left_tail_electrons_gt_5_bohr,right_tail_electrons_gt_5_bohr,delta_tail_electrons_gt_5_bohr,abs_delta_tail_electrons_gt_5_bohr,left_tail_electrons_gt_10_bohr,right_tail_electrons_gt_10_bohr,delta_tail_electrons_gt_10_bohr,abs_delta_tail_electrons_gt_10_bohr,left_tail_electrons_gt_15_bohr,right_tail_electrons_gt_15_bohr,delta_tail_electrons_gt_15_bohr,abs_delta_tail_electrons_gt_15_bohr,left_tail_electrons_gt_20_bohr,right_tail_electrons_gt_20_bohr,delta_tail_electrons_gt_20_bohr,abs_delta_tail_electrons_gt_20_bohr,max_abs_quantile_radius_delta_angstrom,max_abs_cutoff_radius_delta_angstrom
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,N_qp2_mult2_nist,N,7,2,5,nist_reference,reference_uncertain,PASS,low,,,2,101fd8802b959df82d17e88f5ec8937da177c85d95298a3bbdb129a7ebba1d80,101fd8802b959df82d17e88f5ec8937da177c85d95298a3bbdb129a7ebba1d80,True,5.000185938523592,5.000185938523583,0.00018593852359227725,0.00018593852358339547,0.00018593852359227725,-1.599616016652242e-15,1.599616016652242e-15,0.004501973469369268,0.004501973469369268,0.0009003612115069809,0.0009003612115069809,0.002948615736046545,0.602690087229905,12.687445494645289,1.0000000000000004e-06,0.001051347372997391,1.8203158591477173,0.0011690532794912168,0.0006186363538381674,0.00023380196133994266,0.00012372266980552188,0.7893897680092973,0.789345064667121,-4.47033421763221e-05,-2.3655989930908574e-05,1.0029863631397704,1.002855101740552,-0.0001312613992183742,1.0014920684357767,1.001426533371546,-6.553506423068178e-05,-3.4679662505941143e-05,0.7021661907199048,0.7023754293545227,0.00020923863461785874,0.00011072431708023039,1.6324312863386239,1.6317320019895218,-0.0006992843491020473,-0.00037004534148594114,1.9228848695250518,1.9213226794119607,-0.0015621901130911109,-0.0008266754069457961,2.5340675376504316,2.5364811003711263,0.0024135627206947063,0.001277202388876681,2.7826826609834017,2.788058355979466,0.005375694996064162,0.0028446952846824464,3.3456482126580886,3.3522024956371914,0.006554282979102766,0.003468377186350607,4.1375901274746,4.1262895396408465,-0.01130058783375354,-0.005980013551430072,2.3691358109556697,2.366423413409862,-0.0027123975458076544,-0.0014353389681506367,2.68903435123899,2.6888572634997585,-0.0001770877392313075,-9.371079593154106e-05,3.3521409729713603,3.3598835061261654,0.007742533154805109,0.004097172100183773,4.248144270333379e-05,3.076161898680259e-05,-1.1719823716531203e-05,1.1719823716531203e-05,8.382989577678432e-12,1.7408384826287108e-12,-6.642151095049722e-12,6.642151095049722e-12,7.800049329662193e-23,1.6589490116584938e-20,1.6511489623288316e-20,1.6511489623288316e-20,1.564599316171626e-38,5.384727501987125e-32,5.384725937387809e-32,5.384725937387809e-32,0.005980013551430072,0.004097172100183773
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,N_qp3_mult1_nist,N,7,3,4,nist_reference,reference,PASS,low,,,1,add94e9b8a5194cf64fa8a05d8bb14077ccb557206c6759296e825cc3c6906d1,add94e9b8a5194cf64fa8a05d8bb14077ccb557206c6759296e825cc3c6906d1,True,4.0001487508188776,4.000148750818864,0.00014875081887755215,0.00014875081886422947,0.00014875081887755215,-3.851919544149051e-15,3.851919544149051e-15,0.004874194793039808,0.004874194793039808,0.0012185033849158762,0.0012185033849158762,0.004711762415083087,1.5677426224657687,12.821129751034306,1.0000000000000004e-06,0.0015765650449570678,1.932393409507683,0.0014528505794820451,0.0007688154175091159,0.00036319913832820135,0.00019219670702289046,0.667253620955785,0.6670941805828322,-0.00015944037295279045,-8.437221186449177e-05,0.7538978233840271,0.7533569431158328,-0.0005408802681943214,0.8682728968383311,0.8679613719030547,-0.00031152493527641933,-0.00016485189637631317,0.4866332211256542,0.4866195294023314,-1.369172332282842e-05,-7.245347960429898e-06,1.4528383012022232,1.4528156861340866,-2.2615068136611072e-05,-1.1967378680913152e-05,1.7089659089461067,1.7069807870745628,-0.001985121871543871,-0.001050481255286129,2.23870205757327,2.231347827973964,-0.007354229599306095,-0.0038916907077010863,2.445918233715413,2.441120569905134,-0.004797663810279129,-0.002538814353973769,2.8860540362617835,2.9081394509555483,0.022085414693764793,0.011687098149282586,3.4503492608570383,3.537305723340491,0.08695646248345268,0.04601537828698484,2.1419041872737266,2.1379063889370458,-0.003997798336680791,-0.0021155437735573936,2.423343676185877,2.413456598297508,-0.009887077888369067,-0.0052320163009478655,2.9748268868339,2.975940946264713,0.001114059430812997,0.0005895348623778054,1.045577834852751e-06,3.0522955721089307e-07,-7.403482776418579e-07,7.403482776418579e-07,3.3450041596744894e-16,3.601594814672374e-14,3.568144773075629e-14,3.568144773075629e-14,4.261755257190043e-32,4.7090778988123336e-26,4.709073637057076e-26,4.709073637057076e-26,2.7171678333413e-54,1.05099528611135e-42,1.0509952861086328e-42,1.0509952861086328e-42,0.04601537828698484,0.0052320163009478655
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,O_qm2_mult1_formal,O,8,-2,10,formal_anion_reference,formal_multianion,PASS,low,,,1,f4f7a700bc0f8828cd4523c86983f489ceaeb3a809b9c0bafa1169f3ae7dda0f,f4f7a700bc0f8828cd4523c86983f489ceaeb3a809b9c0bafa1169f3ae7dda0f,True,10.000371877047176,10.000371877047181,0.0003718770471756727,0.0003718770471810018,0.0003718770471810018,5.1536387186982755e-15,5.1536387186982755e-15,0.47152930776144547,0.47152930776144547,0.04715117733208482,0.04715117733208482,0.1710587604424565,2.4910240795160736,22.622583699627512,1.0000000000000004e-06,0.232587605526982,3.4088594754287445,0.5827601682723917,0.30838340047174717,0.05827384975652165,0.030837193282736593,1.3081947541482302,1.36626093992186,0.058066185773629764,0.030727302235464854,2.8053189866384316,3.2169667684675955,0.41164778182916395,1.6749086502369113,1.7935904684368713,0.11868181819996004,0.06280371353995176,1.069156481501887,1.0743756479067905,0.005219166404903497,0.00276186392138547,2.8304141180840805,3.0615835753681524,0.2311694572840719,0.12232960865154535,3.444390601319876,3.8494154808474654,0.4050248795275895,0.21432993609473336,4.503586596518319,5.095172345636157,0.5915857491178382,0.3130536967281395,4.869035390414056,5.511190502345052,0.6421551119309958,0.3398138510987481,5.600750118507704,6.33809260863175,0.7373424901240462,0.39018484240411555,6.468080992926916,7.314771354758567,0.8466903618316506,0.44804924417252473,3.6700216064647013,3.7692353038334447,0.09921369736874341,0.05250162765696595,4.317351602113567,4.629263043358481,0.31191144124491377,0.16505642652671842,5.3996758115591135,5.935749516543457,0.5360737049843438,0.2836779880420527,0.03827211020904195,0.11585659008039381,0.07758447987135186,0.07758447987135186,1.1205099027909858e-09,2.0559674536186374e-07,2.0447623545907276e-07,2.0447623545907276e-07,4.864939269112329e-23,8.410665079671996e-18,8.410616430279305e-18,8.410616430279305e-18,5.801468050129877e-42,1.3109379560745995e-32,1.3109379554944526e-32,1.3109379554944526e-32,0.44804924417252473,0.2836779880420527
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,O_qm1_mult2_ning2022,O,8,-1,9,ning2022_monoanion_reference,bound_experimental,PASS,low,,,2,cc5207ec021b2709f1197d2feef2ea1718ed989e64a6e22bb781a4c7c13656f1,cc5207ec021b2709f1197d2feef2ea1718ed989e64a6e22bb781a4c7c13656f1,True,9.000334689342433,9.000334689342452,0.0003346893424325259,0.00033468934245206583,0.00033468934245206583,2.678437041763399e-15,2.678437041763399e-15,0.12471622611809725,0.12471622611809725,0.013856843153374881,0.013856843153374881,0.0428830512764905,2.454091362921812,22.528184162865955,1.0000000000000004e-06,0.05986970677513881,3.308527136816369,0.15484029640379202,0.08193795618635247,0.01720383760696621,0.00910387880168252,1.1245388682178452,1.1416223978202056,0.01708352960236037,0.009040214547355896,2.0446015537508293,2.162120957899423,0.11751940414859385,1.4298956443568982,1.4704152331567513,0.04051958879985307,0.02144204298804268,0.9615962312093218,0.9631610257727862,0.0015647945634643667,0.000828053622730251,2.308786492534103,2.3388206843687365,0.030034191834633628,0.015893409866777078,2.870079382324441,2.9725121465592244,0.10243276423478331,0.0542050844828472,3.9944603307254494,4.318217333331463,0.32375700260601326,0.17132482764936538,4.400766162404019,4.797251367562017,0.39648520515799834,0.2098109350298133,5.209801414783571,5.739413532063438,0.5296121172798669,0.28025866308259245,6.147382078886403,6.824462882028094,0.6770808031416911,0.35829573096248324,3.213388982256009,3.2018690029317236,-0.0115199793242855,-0.006096110528485628,3.822387344400052,3.906569138273195,0.08418179387314284,0.04454708689060098,4.96993019720822,5.282258007344788,0.3123278101365674,0.16527675945551046,0.014074962153339844,0.03273506029414726,0.018660098140807414,0.018660098140807414,4.078552259775006e-10,5.4910084857722914e-08,5.450222963174541e-08,5.450222963174541e-08,1.7707928035636742e-23,2.246286047695853e-18,2.2462683397678176e-18,2.2462683397678176e-18,2.1116805996941137e-42,3.501199503509084e-33,3.5011995013974034e-33,3.5011995013974034e-33,0.35829573096248324,0.16527675945551046
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,O_q0_mult3_nist,O,8,0,8,nist_reference,reference,PASS,low,,,3,0b4fa0eaa9028376bbe4dd172a472c641f137789be30f22f3bdeb2157ceac992,0b4fa0eaa9028376bbe4dd172a472c641f137789be30f22f3bdeb2157ceac992,True,8.00029750163774,8.000297501637734,0.0002975016377391171,0.000297501637733788,0.0002975016377391171,-9.80452911807143e-16,9.80452911807143e-16,0.01617909796098944,0.01617909796098944,0.0020223120399806916,0.0020223120399806916,0.00918408045980712,0.602690087229905,22.54600656187938,1.0000000000000004e-06,0.0045925233829073875,3.308527136816369,0.01200543927982562,0.0063530048737634424,0.0015006241052120868,0.000794096078609942,0.9627248520773583,0.9641448596496168,0.0014200075722585748,0.0007514356465489327,1.452212820800616,1.4619930121983615,0.009780191397745552,1.20507793142212,1.209129030417499,0.004051098995379032,0.0021437492674666212,0.8616891375308533,0.8620326056859811,0.0003434681551277574,0.0001817555203645056,1.9084849705861466,1.9087728902040215,0.00028791961787488773,0.00015236050035129063,2.3153700784294173,2.3183993681454806,0.0030292897160633103,0.0016030310829635232,3.2491692122345506,3.2831133799965015,0.03394416776195097,0.017962480022692743,3.642720344030072,3.7031940142572632,0.06047367022719108,0.03200128814389276,4.513823576392226,4.65848225978087,0.14465868338864407,0.0765500786085028,5.575976266589353,5.900944008305765,0.32496774171641185,0.1719655231949373,2.8063783149074824,2.8016636764886615,-0.004714638418820805,-0.0024948792088877233,3.2715504335746157,3.271040890409336,-0.0005095431652795135,-0.0002696386310372993,4.290072661692805,4.333062093654041,0.04298943196123606,0.02274902770355118,0.002963226044090649,0.004391121403334879,0.00142789535924423,0.00142789535924423,8.373915822615391e-11,6.403228620310796e-09,6.319489462084642e-09,6.319489462084642e-09,3.635718764349526e-24,2.619439762842699e-19,2.6194034056550553e-19,2.6194034056550553e-19,4.335615530608676e-43,4.082819820019483e-34,4.082819815683867e-34,4.082819815683867e-34,0.1719655231949373,0.02274902770355118
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,O_qp1_mult4_nist,O,8,1,7,nist_reference,reference,PASS,low,,,4,002585c095774f879f1607258db165e820d8dd477c7239aaf769b33a95324a2f,002585c095774f879f1607258db165e820d8dd477c7239aaf769b33a95324a2f,True,7.000260313933018,7.000260313933013,0.00026031393301817474,0.00026031393301284567,0.00026031393301817474,-1.653524290379719e-15,1.653524290379719e-15,0.004849553410149479,0.004849553410149479,0.0006927675818707966,0.0006927675818707966,0.004959375178830605,0.8371676155343263,22.659121541954676,1.0000000000000004e-06,0.0006452889572452492,0.6894119972875103,0.0009446033980480856,0.0004998625915885823,0.00013493832453173032,7.14062862196249e-05,0.8321591361782956,0.832101834030659,-5.730214763666197e-05,-3.0322990665120713e-05,1.0590842721012539,1.0586783032694413,-0.00040596883181254206,1.0291182012292144,1.0289209412143585,-0.0001972600148558712,-0.00010438550448411426,0.7672819901874716,0.7673947123881812,0.00011272220070968064,5.9650019778396965e-05,1.6367664012346557,1.636569985718546,-0.00019641551610960484,-0.00010393861499295395,1.9407670689267542,1.941059432350393,0.0002923634236386974,0.0001547120610911781,2.6083080820931936,2.606153825901318,-0.002154256191875703,-0.0011399832831873024,2.8873429027603548,2.8833759009912017,-0.0039670017691531,-0.002099246931847704,3.5200441889234977,3.5139917577599826,-0.00605243116351506,-0.003202808642291298,4.441738136259487,4.386808670042432,-0.054929466217055634,-0.02906742172913206,2.4833282087023467,2.4851001635472,0.001771954844853152,0.000937678122645449,2.8304089976231985,2.829375942374422,-0.0010330552487767264,-0.0005466692952563728,3.5641781481356642,3.5631195444966672,-0.0010586036389970133,-0.0005601889211362057,0.00018395723031445487,0.00013756148620424748,-4.639574411020739e-05,4.639574411020739e-05,4.50995084258093e-12,8.582127310695099e-11,8.131132226437005e-11,8.131132226437005e-11,1.9580924988167675e-25,3.5103736408744235e-21,3.510177831624542e-21,3.510177831624542e-21,2.3350365631916807e-44,5.4714841216593116e-36,5.471484098308946e-36,5.471484098308946e-36,0.02906742172913206,0.000937678122645449
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,O_qp2_mult3_nist,O,8,2,6,nist_reference,reference_uncertain,PASS,low,,,3,5a4e565501b5f8e0b6fa41ec4ca29d1868851a964a941622c887bb830b6bf793,5a4e565501b5f8e0b6fa41ec4ca29d1868851a964a941622c887bb830b6bf793,True,6.0002231262283,6.000223126228302,0.00022312622829989692,0.00022312622830167328,0.00022312622830167328,-1.9777778728906443e-15,1.9777778728906443e-15,0.005131160749745049,0.005131160749745049,0.0008551616567916636,0.0008551616567916636,0.007020233758089578,0.8125274139412302,22.84616058444277,1.0000000000000004e-06,0.0010424315291199804,1.0318895204669456,0.001268626004065058,0.0006713279705101654,0.0002114298047550288,0.00011188383438203197,0.7412377638439976,0.7411848470944591,-5.2916749538556296e-05,-2.800233793086583e-05,0.8485433215692462,0.8483644891695805,-0.00017883239966565156,0.9211641121804769,0.9210670383688586,-9.707381161827566e-05,-5.136924888388235e-05,0.6842674941977598,0.6844230208518166,0.00015552665405682564,8.230116101486673e-05,1.4769448890000498,1.476478057059353,-0.00046683194069685463,-0.0002470368243383962,1.738832131373653,1.7385318657536322,-0.00030026562002083423,-0.00015889372333268505,2.298246525310529,2.30056491509394,0.0023183897834107015,0.001226839039371285,2.529274094168534,2.5304553558208926,0.0011812616523587671,0.0006250967465418815,3.0564142329778012,3.049685102493406,-0.006729130484395274,-0.003560902501534644,3.7773972173546175,3.7644551161085706,-0.012942101246046889,-0.006848665040607333,2.26876238438564,2.270307445014932,0.0015450606292919389,0.0008176108744847422,2.5602442466713446,2.5639756552198882,0.003731408548543591,0.0019745763684579087,3.1811440714784007,3.176861985944807,-0.004282085533593882,-0.002265982079515295,1.2588946548558083e-05,6.759682138296927e-06,-5.829264410261156e-06,5.829264410261156e-06,1.9675322063996677e-13,2.2005453653200303e-14,-1.7474776698676647e-13,1.7474776698676647e-13,8.542432459889082e-27,8.763103627350136e-25,8.677679302751245e-25,8.677679302751245e-25,1.0186899824440627e-45,1.3658710020986381e-39,1.3658699834086557e-39,1.3658699834086557e-39,0.006848665040607333,0.002265982079515295
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,O_qp3_mult2_nist,O,8,3,5,nist_reference,reference,PASS,low,,,2,2e978e44c6877868cbe57cc82c3c087bf1a6997dca95aae259fb481584a8c80b,2e978e44c6877868cbe57cc82c3c087bf1a6997dca95aae259fb481584a8c80b,True,5.000185938523579,5.000185938523581,0.00018593852357895457,0.00018593852358073093,0.00018593852358073093,2.5209492514367013e-16,2.5209492514367013e-16,0.0051908646520087125,0.0051908646520087125,0.0010381343245690249,0.0010381343245690249,0.006260883266742123,0.7886124429032598,23.05994453640949,1.0000000000000004e-06,0.0013519954989726912,1.5444987708930769,0.0016079567166917951,0.0008508940505917095,0.000321579384539164,0.00017017248179433813,0.6554732338703682,0.6553543513852305,-0.00011888248513769462,-6.290990191038258e-05,0.6824886537791262,0.6821887148651856,-0.00029993891394053396,0.8261287150191102,0.8259471622720097,-0.00018155274710052183,-9.607357634243185e-05,0.5855899077114763,0.5858476011749771,0.0002576934635007966,0.00013636550828328555,1.3443556532427743,1.343592159540008,-0.0007634937027662936,-0.0004040234681718713,1.5780033554198512,1.5762600411691343,-0.001743314250716832,-0.0009225221729217863,2.065457710639187,2.066052487358512,0.0005947767193252851,0.0003147422854425908,2.260278367815908,2.2647092750040834,0.004430907188175404,0.002344735107608714,2.6961370363546435,2.7084267296185423,0.012289693263898727,0.006503425604243314,3.305788784148706,3.3101763122172785,0.004387528068572344,0.002321779866085739,2.084595288067932,2.0812958563280137,-0.0032994317399182016,-0.0017459840856947463,2.3377912999760686,2.337628107678673,-0.0001631922973954758,-8.635764477659079e-05,2.8564356916633797,2.867940315174376,0.011504623510996126,0.006087984582038009,5.79779905904679e-07,2.718265796956772e-07,-3.0795332620900183e-07,3.0795332620900183e-07,2.6695518850712223e-16,1.9734427669717018e-13,1.9707732150866307e-13,1.9707732150866307e-13,1.1584857398621748e-29,8.074133354733882e-24,8.074121769876483e-24,8.074121769876483e-24,1.3815009056645603e-48,1.2584840528308424e-38,1.2584840526926923e-38,1.2584840526926923e-38,0.006503425604243314,0.006087984582038009
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,F_qm1_mult1_ning2022,F,9,-1,10,ning2022_monoanion_reference,bound_experimental,PASS,low,,,1,60b452f7498685573808971bbaf4681d9d8113579b0153e78035936fd35d9d1a,60b452f7498685573808971bbaf4681d9d8113579b0153e78035936fd35d9d1a,True,10.000371877047172,10.000371877047174,0.00037187704717212,0.00037187704717389636,0.00037187704717389636,-2.4204807677387374e-15,2.4204807677387374e-15,0.09610077911903811,0.09610077911903811,0.00960972054845364,0.00960972054845364,0.03676221721675432,2.2104481693353626,39.37922405933671,1.0000000000000004e-06,0.043635716831509797,2.980055210358978,0.10082808983962747,0.053355927362011175,0.010082434041382786,0.005335394325132405,0.9953823883042815,1.0053668195970777,0.009984431292796248,0.005283533503974552,1.5749931516832982,1.636800807439897,0.061807655756598745,1.2549873113634649,1.2793751628978487,0.02438785153438383,0.012905495254881683,0.8534911340485641,0.8545264385954197,0.00103530454685552,0.0005478595725401983,2.009595798185212,2.023398615499404,0.013802817314191973,0.007304136368927745,2.49592181135462,2.549407353938834,0.05348554258421423,0.028303330248348118,3.505279705401631,3.7138319738314602,0.2085522684298291,0.11036110773519074,3.8799363613107585,4.146981899015878,0.2670455377051195,0.14131441282688706,4.627468564252564,5.01215059747414,0.38468203322157546,0.20356496542468847,5.489123968988029,6.007807196349413,0.5186832273613842,0.2744753435972639,3.04059433502419,3.047097775343226,0.006503440319035825,0.003441472409301494,3.5690371870592017,3.6440947097149885,0.0750575226557868,0.03971873049627799,4.577831745666849,4.814913166816852,0.23708142115000275,0.12545808520107796,0.003918758270683127,0.010236417334416154,0.006317659063733027,0.006317659063733027,1.5995649796445902e-12,4.66323845244206e-10,4.6472428026456143e-10,4.6472428026456143e-10,5.697433567839186e-29,4.4227786665303814e-23,4.422772969096814e-23,4.422772969096814e-23,3.6857809226374e-52,1.5538645217484888e-41,1.553864521711631e-41,1.553864521711631e-41,0.2744753435972639,0.12545808520107796
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,F_q0_mult2_nist,F,9,0,9,nist_reference,reference,PASS,low,,,2,fd266cfadc9f15337f374426bcf4c364a3893c8070d3843c87a7643a9c907c6f,fd266cfadc9f15337f374426bcf4c364a3893c8070d3843c87a7643a9c907c6f,True,9.00033468934245,9.000334689342463,0.0003346893424502895,0.00033468934246272397,0.00033468934246272397,1.378603263293089e-15,1.378603263293089e-15,0.014891047037246625,0.014891047037246625,0.001654499254886546,0.001654499254886546,0.011057800058948075,0.5428547690285647,39.445720962723726,1.0000000000000004e-06,0.0032832874000696677,2.935871962423124,0.007800543352574777,0.004127869774843457,0.0008666948087843461,0.00045863514161660916,0.8729437162352747,0.8736857572808182,0.00074204104554354,0.0003926712108562765,1.1749990220053528,1.1797607609281322,0.004761738922779424,1.0839737183185545,1.0861679248293665,0.0021942065108120357,0.0011611240815367163,0.7793867537096374,0.7796464921077534,0.000259738398115994,0.00013744764107943472,1.7100212444337148,1.709778011630616,-0.0002432328030987918,-0.0001287132563439372,2.0755038793164338,2.076453514429236,0.0009496351128022162,0.0005025252603682326,2.911277331639417,2.9300490466996245,0.018771715060207583,0.00993356381942649,3.2639306522304246,3.2976744883360984,0.033743836105673886,0.017856469075568454,4.053767195391988,4.134880916149394,0.08111372075740597,0.042923532516368865,5.020530614707366,5.244661992737879,0.22413137803051342,0.11860521750203301,2.683570938028093,2.6797156880479984,-0.003855249980094566,-0.0020401104318002886,3.1038981280767217,3.107644980579464,0.003746852502742204,0.0019827489570660444,4.024997833863206,4.051301262423004,0.026303428559797837,0.013919174962460132,0.0009491284410603575,0.0015385254585318048,0.0005893970174714472,0.0005893970174714472,3.848579675205039e-13,6.592592567053754e-11,6.554106770301703e-11,6.554106770301703e-11,1.3708118955513074e-29,6.252644187582233e-24,6.252630479463277e-24,6.252630479463277e-24,8.868049575282093e-53,2.196755185541013e-42,2.1967551854523325e-42,2.1967551854523325e-42,0.11860521750203301,0.013919174962460132
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,pbe0_sfx2c_x2cqzvpall_h-rn_spherical_v2,pbe0_sfx2c_dyallv4z_h-lr_spherical_v2,x2c-QZVPall,dyall-v4z,F_qp1_mult3_nist,F,9,1,8,nist_reference,reference,PASS,low,,,3,0b2673ba5f8cde00dd1ae1aad7f24c19e72ffbc3755dbb2efa8ffccac87be97d,0b2673ba5f8cde00dd1ae1aad7f24c19e72ffbc3755dbb2efa8ffccac87be97d,True,8.00029750163773,8.00029750163774,0.0002975016377302353,0.0002975016377391171,0.0002975016377391171,3.860898768369326e-15,3.860898768369326e-15,0.006146711164628347,0.006146711164628347,0.000768310323881088,0.000768310323881088,0.006013590124457124,0.23518007789359213,39.610529906211696,1.0000000000000004e-06,0.000826806536732061,0.6592000637603544,0.001061967614327742,0.0005619690602192672,0.0001327410154572811,7.024352033211602e-05,0.7742037537426305,0.7741475001923978,-5.625355023275436e-05,-2.9768096815560753e-05,0.9050540767001192,0.9046934884935302,-0.0003605882065890187,0.951343301180031,0.9511537670080112,-0.000189534172019723,-0.00010029716452020644,0.7102469454702982,0.7103692568893492,0.00012231141905094667,6.472441559496801e-05,1.5023141490632586,1.5019829320402658,-0.0003312170229927691,-0.00017527250043090838,1.789889121166769,1.789873115018853,-1.6006147915970104e-05,-8.470088711473924e-06,2.432616597598214,2.4308746823662877,-0.0017419152319262388,-0.0009217818440601794,2.7031286852095677,2.7017861446140348,-0.0013425405955329595,-0.0007104418878681841,3.329547885213793,3.3236948439922784,-0.005853041221514754,-0.0030972960289014657,4.272077554090496,4.207617808297716,-0.0644597457927798,-0.0341106284941396,2.4048267474210325,2.4043122849994716,-0.0005144624215609461,-0.0002722417893560249,2.7377771596688163,2.735526306714139,-0.002250852954677196,-0.0011911000887088552,3.4450681683691404,3.4511338914007794,0.006065723031638992,0.003209842395992811,0.00012639254062101493,0.00011216343111535438,-1.422910950566055e-05,1.422910950566055e-05,5.03094833648401e-14,4.038664991450979e-12,3.988355508086139e-12,3.988355508086139e-12,1.7919555760169782e-30,3.8304066017276535e-25,3.830388682171893e-25,3.830388682171893e-25,1.159251020245248e-53,1.3457451459953845e-43,1.3457451458794594e-43,1.3457451458794594e-43,0.0341106284941396,0.003209842395992811
