state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
Bi_qm1_mult3_ning2022,Bi,83,-1,84,3,ning2022_monoanion_reference,bound_experimental,True,True,2.2168933355715126e-12,1.68e-05,True,1.680564276841513e-15,1e-08,True,True,True,1,1
Bi_q0_mult4_nist,Bi,83,0,83,4,nist_reference,reference,True,True,2.2311041902867146e-12,1.66e-05,True,2.332436882566937e-15,1e-08,True,True,True,1,1
Po_qm2_mult1_formal,Po,84,-2,86,1,formal_anion_reference,formal_multianion,True,True,2.2737367544323206e-12,1.7199999999999998e-05,True,2.4591959940982915e-15,1e-08,True,True,True,1,1
Po_qm1_mult2_formal,Po,84,-1,85,2,formal_anion_reference,formal_monoanion,True,True,2.2737367544323206e-12,1.7e-05,True,2.0292596639281635e-15,1e-08,True,True,True,1,1
Po_q0_mult3_nist,Po,84,0,84,3,nist_reference,reference,True,True,2.2168933355715126e-12,1.68e-05,True,2.3708943663022048e-15,1e-08,True,True,True,1,1
At_qm1_mult1_ning2022,At,85,-1,86,1,ning2022_monoanion_reference,bound_experimental,True,True,2.2737367544323206e-12,1.7199999999999998e-05,True,1.6830753267739955e-15,1e-08,True,True,True,1,1
At_q0_mult2_nist,At,85,0,85,2,nist_reference,reference,True,True,2.2737367544323206e-12,1.7e-05,True,1.8924878298847045e-15,1e-08,True,True,True,1,1
Rn_q0_mult1_nist,Rn,86,0,86,1,nist_reference,reference,True,True,2.2737367544323206e-12,1.7199999999999998e-05,True,1.759356524768855e-15,1e-08,True,True,True,1,1
Fr_qm1_mult1_ning2022,Fr,87,-1,88,1,ning2022_monoanion_reference,diagnostic_theory,True,True,2.3021584638627246e-12,1.76e-05,True,1.846380500354538e-15,1e-08,True,True,True,1,1
Fr_q0_mult2_nist,Fr,87,0,87,2,nist_reference,reference,True,True,2.2737367544323206e-12,1.74e-05,True,1.8967779133128387e-15,1e-08,True,True,True,1,1
Ra_qm1_mult2_ning2022,Ra,88,-1,89,2,ning2022_monoanion_reference,bound_provisional,True,True,2.2737367544323206e-12,1.78e-05,True,1.889847811240459e-15,1e-08,True,True,True,1,1
Ra_q0_mult1_nist,Ra,88,0,88,1,nist_reference,reference,True,True,2.3021584638627246e-12,1.76e-05,True,1.8808420727504882e-15,1e-08,True,True,True,1,1
