r_bohr,rho_e_bohr3__H_qm1_mult1_ning2022,rho_e_bohr3__H_q0_mult2_nist,rho_e_bohr3__He_q0_mult1_nist,rho_e_bohr3__Li_qm1_mult1_ning2022,rho_e_bohr3__Li_q0_mult2_nist,rho_e_bohr3__Be_qm1_mult2_formal,rho_e_bohr3__Be_q0_mult1_nist,rho_e_bohr3__B_qm2_mult4_formal,rho_e_bohr3__B_qm1_mult3_ning2022,rho_e_bohr3__B_q0_mult2_nist,rho_e_bohr3__C_qm3_mult2_formal,rho_e_bohr3__C_qm2_mult3_formal,rho_e_bohr3__C_qm1_mult4_ning2022,rho_e_bohr3__C_q0_mult3_nist,rho_e_bohr3__N_qm3_mult1_formal,rho_e_bohr3__N_qm2_mult2_formal,rho_e_bohr3__N_qm1_mult3_formal,rho_e_bohr3__N_q0_mult4_nist,rho_e_bohr3__O_qm2_mult1_formal,rho_e_bohr3__O_qm1_mult2_ning2022,rho_e_bohr3__O_q0_mult3_nist,rho_e_bohr3__F_qm1_mult1_ning2022,rho_e_bohr3__F_q0_mult2_nist,rho_e_bohr3__Ne_q0_mult1_nist,rho_e_bohr3__Na_qm1_mult1_ning2022,rho_e_bohr3__Na_q0_mult2_nist,rho_e_bohr3__Mg_qm1_mult2_formal,rho_e_bohr3__Mg_q0_mult1_nist,rho_e_bohr3__Al_qm2_mult4_formal,rho_e_bohr3__Al_qm1_mult3_ning2022,rho_e_bohr3__Al_q0_mult2_nist,rho_e_bohr3__Si_qm2_mult3_formal,rho_e_bohr3__Si_qm1_mult4_ning2022,rho_e_bohr3__Si_q0_mult3_nist,rho_e_bohr3__P_qm3_mult1_formal,rho_e_bohr3__P_qm2_mult2_formal,rho_e_bohr3__P_qm1_mult3_ning2022,rho_e_bohr3__P_q0_mult4_nist,rho_e_bohr3__S_qm2_mult1_formal,rho_e_bohr3__S_qm1_mult2_ning2022,rho_e_bohr3__S_q0_mult3_nist,rho_e_bohr3__Cl_qm1_mult1_ning2022,rho_e_bohr3__Cl_q0_mult2_nist,rho_e_bohr3__Ar_q0_mult1_nist,rho_e_bohr3__K_qm1_mult1_ning2022,rho_e_bohr3__K_q0_mult2_nist,rho_e_bohr3__Ca_qm1_mult2_ning2022,rho_e_bohr3__Ca_q0_mult1_nist,rho_e_bohr3__Sc_qm1_mult1_ning2022,rho_e_bohr3__Sc_q0_mult2_nist,rho_e_bohr3__Ti_qm1_mult4_ning2022,rho_e_bohr3__Ti_q0_mult3_nist,rho_e_bohr3__V_qm1_mult5_ning2022,rho_e_bohr3__V_q0_mult4_nist,rho_e_bohr3__Cr_qm1_mult6_ning2022,rho_e_bohr3__Cr_q0_mult7_nist,rho_e_bohr3__Mn_qm1_mult5_formal,rho_e_bohr3__Mn_q0_mult6_nist,rho_e_bohr3__Fe_qm1_mult4_ning2022,rho_e_bohr3__Fe_q0_mult5_nist,rho_e_bohr3__Co_qm1_mult3_ning2022,rho_e_bohr3__Co_q0_mult4_nist,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Ni_q0_mult3_nist,rho_e_bohr3__Cu_qm1_mult1_ning2022,rho_e_bohr3__Cu_q0_mult2_nist,rho_e_bohr3__Zn_qm1_mult2_formal,rho_e_bohr3__Zn_q0_mult1_nist,rho_e_bohr3__Ga_qm2_mult4_formal,rho_e_bohr3__Ga_qm1_mult3_ning2022,rho_e_bohr3__Ga_q0_mult2_nist,rho_e_bohr3__Ge_qm2_mult3_formal,rho_e_bohr3__Ge_qm1_mult4_ning2022,rho_e_bohr3__Ge_q0_mult3_nist,rho_e_bohr3__As_qm3_mult1_formal,rho_e_bohr3__As_qm2_mult2_formal,rho_e_bohr3__As_qm1_mult3_ning2022,rho_e_bohr3__As_q0_mult4_nist,rho_e_bohr3__Se_qm2_mult1_formal,rho_e_bohr3__Se_qm1_mult2_ning2022,rho_e_bohr3__Se_q0_mult3_nist,rho_e_bohr3__Br_qm1_mult1_ning2022,rho_e_bohr3__Br_q0_mult2_nist,rho_e_bohr3__Kr_q0_mult1_nist,rho_e_bohr3__Rb_qm1_mult1_ning2022,rho_e_bohr3__Rb_q0_mult2_nist,rho_e_bohr3__Sr_qm1_mult2_ning2022,rho_e_bohr3__Sr_q0_mult1_nist,rho_e_bohr3__Y_qm1_mult1_ning2022,rho_e_bohr3__Y_q0_mult2_nist,rho_e_bohr3__Zr_qm1_mult4_ning2022,rho_e_bohr3__Zr_q0_mult3_nist,rho_e_bohr3__Nb_qm1_mult5_ning2022,rho_e_bohr3__Nb_q0_mult6_nist,rho_e_bohr3__Mo_qm1_mult6_ning2022,rho_e_bohr3__Mo_q0_mult7_nist,rho_e_bohr3__Tc_qm1_mult5_formal,rho_e_bohr3__Tc_q0_mult6_nist,rho_e_bohr3__Ru_qm1_mult4_ning2022,rho_e_bohr3__Ru_q0_mult5_nist,rho_e_bohr3__Rh_qm1_mult3_ning2022,rho_e_bohr3__Rh_q0_mult4_nist,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Pd_q0_mult1_nist,rho_e_bohr3__Ag_qm1_mult1_ning2022,rho_e_bohr3__Ag_q0_mult2_nist,rho_e_bohr3__Cd_qm1_mult2_formal,rho_e_bohr3__Cd_q0_mult1_nist,rho_e_bohr3__In_qm2_mult4_formal,rho_e_bohr3__In_qm1_mult3_ning2022,rho_e_bohr3__In_q0_mult2_nist,rho_e_bohr3__Sn_qm2_mult3_formal,rho_e_bohr3__Sn_qm1_mult4_ning2022,rho_e_bohr3__Sn_q0_mult3_nist,rho_e_bohr3__Sb_qm3_mult1_formal,rho_e_bohr3__Sb_qm2_mult2_formal,rho_e_bohr3__Sb_qm1_mult3_ning2022,rho_e_bohr3__Sb_q0_mult4_nist,rho_e_bohr3__Te_qm2_mult1_formal,rho_e_bohr3__Te_qm1_mult2_ning2022,rho_e_bohr3__Te_q0_mult3_nist,rho_e_bohr3__I_qm1_mult1_ning2022,rho_e_bohr3__I_q0_mult2_nist,rho_e_bohr3__Xe_q0_mult1_nist,rho_e_bohr3__Cs_qm1_mult1_ning2022,rho_e_bohr3__Cs_q0_mult2_nist,rho_e_bohr3__Ba_qm1_mult2_ning2022,rho_e_bohr3__Ba_q0_mult1_nist,rho_e_bohr3__Hf_qm1_mult4_ning2022,rho_e_bohr3__Hf_q0_mult3_nist,rho_e_bohr3__Ta_qm1_mult5_ning2022,rho_e_bohr3__Ta_q0_mult4_nist,rho_e_bohr3__W_qm1_mult6_ning2022,rho_e_bohr3__W_q0_mult5_nist,rho_e_bohr3__Re_qm1_mult5_ning2022,rho_e_bohr3__Re_q0_mult6_nist,rho_e_bohr3__Os_qm1_mult4_ning2022,rho_e_bohr3__Os_q0_mult5_nist,rho_e_bohr3__Ir_qm1_mult3_ning2022,rho_e_bohr3__Ir_q0_mult4_nist,rho_e_bohr3__Pt_qm1_mult2_ning2022,rho_e_bohr3__Pt_q0_mult3_nist,rho_e_bohr3__Au_qm1_mult1_ning2022,rho_e_bohr3__Au_q0_mult2_nist,rho_e_bohr3__Hg_qm1_mult2_formal,rho_e_bohr3__Hg_q0_mult1_nist,rho_e_bohr3__Tl_qm2_mult4_formal,rho_e_bohr3__Tl_qm1_mult3_ning2022,rho_e_bohr3__Tl_q0_mult2_nist,rho_e_bohr3__Pb_qm2_mult3_formal,rho_e_bohr3__Pb_qm1_mult4_ning2022,rho_e_bohr3__Pb_q0_mult3_nist,rho_e_bohr3__Bi_qm3_mult1_formal,rho_e_bohr3__Bi_qm2_mult2_formal,rho_e_bohr3__Bi_qm1_mult3_ning2022,rho_e_bohr3__Bi_q0_mult4_nist,rho_e_bohr3__Po_qm2_mult1_formal,rho_e_bohr3__Po_qm1_mult2_formal,rho_e_bohr3__Po_q0_mult3_nist,rho_e_bohr3__At_qm1_mult1_ning2022,rho_e_bohr3__At_q0_mult2_nist,rho_e_bohr3__Rn_q0_mult1_nist,rho_e_bohr3__Fr_qm1_mult1_ning2022,rho_e_bohr3__Fr_q0_mult2_nist,rho_e_bohr3__Ra_qm1_mult2_ning2022,rho_e_bohr3__Ra_q0_mult1_nist
1.0000000000000004e-06,0.32726227416528031,0.32297274121492581,3.6486740883127755,14.359599739505986,14.354621804829758,37.389610874798691,37.461154816558121,77.120900972404712,77.05259911668243,77.33334387978789,139.43067933483962,139.37616007020455,139.30978299259485,139.9124893509059,231.03248343986064,230.90674721355902,230.82880113146439,231.17253901424709,357.60170404693599,357.62188312109151,358.40338021722664,527.69402676027539,528.97156607266959,751.11597646650876,1071.9457054748264,1071.8999190640238,1457.1777050877968,1457.3274536760573,1932.7226039257721,1932.5677835633385,1933.1184162251911,2515.9495162621479,2515.8312842430764,2516.7758339081111,3223.6263182050575,3223.5222975026272,3223.3509034761914,3224.2472472879826,4073.7029141911089,4073.8802014832017,4075.1798989694657,5081.8237932376596,5083.5961614111557,6271.1384558863519,7842.2083012002558,7842.1223800305997,9475.0620013659791,9475.5190460324757,11407.521763213083,11407.777936942803,13660.871463402422,13665.92029521899,16267.602455990822,16274.599939222728,19191.862353640412,19191.073081252078,22590.223239861014,22593.709620263529,26476.808776120928,26484.033990986405,30876.524309214514,30887.482511187351,35981.533270541942,35995.443249749995,41474.200680103051,41470.040774047673,47919.977227433061,47920.463595848574,54777.825130738449,54777.020186069109,54779.437657668495,62948.059515194676,62947.556868650805,62951.536246372372,72041.724280030641,72041.437050137363,72040.70835601713,72044.21800391798,82224.287969691271,82224.978684139787,82229.788392723451,93842.447085443127,93848.498201789218,106498.59894852524,120826.19944194757,120825.8253432924,136548.68096682391,136550.33248579217,154306.36399184749,154307.55387595191,174013.00140326738,174028.56297666792,195638.07143027702,195632.15141316102,219592.52192569937,219587.86389630649,246837.34377212706,246860.80592417327,275836.66425633495,275824.64679396851,309211.02837166004,309197.89234105864,345501.34735219704,345482.50383815711,386443.12726732291,386426.73567187076,429692.34504000813,429694.19860362064,479509.51385549176,479506.81559965236,479515.63143059611,532989.79285608663,532988.26712088229,533001.20452625107,594261.67919305828,594260.81110666273,594258.90035050269,594270.43634488585,657350.89146565669,657353.67380360188,657368.30168810161,733483.08528291038,733500.66126229137,812768.05321238446,903236.87415568414,903235.56733415404,997670.86072553683,997676.69678890542,4903202.2388151549,4903217.9860148653,5410621.5555193555,5410783.2441093903,5960440.4983872585,5960660.1753882002,6563851.7578953225,6564011.4043240435,7214979.144010298,7215213.8734761532,7959934.5275116945,7960237.009823503,8774542.8488928862,8774249.9858364705,9669856.4124246351,9669521.0992343388,10625734.28631299,10625745.225632008,11699234.818910489,11699212.220321633,11699277.93249177,12879874.570584394,12879861.947526217,12879967.560604554,14210748.336536106,14210740.693898596,14210719.810592072,14210807.874438168,15696360.120777192,15696374.68778104,15696492.742023028,17322350.316101976,17322492.412156846,18901894.809540175,20860445.217055418,20860422.637858011,22975840.117665216,22975879.286982909
1.0150494464681606e-06,0.32726227416391485,0.32297274121356967,3.6486740882642112,14.359599737058552,14.354621802383456,37.389610854110501,37.461154795830332,77.120900905478607,77.052599049815228,77.333343812677398,139.43067910397383,139.37615983942908,139.30978276192872,139.91248911924038,231.03248276837431,230.90674654242753,230.82880046056113,231.17253834233298,357.60170236721933,357.6218814412785,358.40337853372046,527.69402291840413,528.97156222144974,751.11596843328391,1071.945652052691,1071.8998656441665,1457.1775920619486,1457.3273406386074,1932.7224037557785,1932.567583409359,1933.1182160142707,2515.9491849425658,2515.8309529390463,2516.7755024799062,3223.6257998552987,3223.5217791695591,3223.350385170651,3224.2467288385292,4073.7021319894889,4073.8794192475898,4075.1791164846377,5081.8226825226102,5083.5950503092117,6271.1369387588165,7842.2050323841377,7842.1191112503639,9475.0581433070765,9475.5151877875669,11407.516830885899,11407.773004504972,13660.865019864628,13665.913849300967,16267.594120750147,16274.591600398169,19191.852345772695,19191.063073795893,22590.210825478127,22593.697203965588,26476.793357290066,26484.018567949319,30876.505538786616,30887.463734099598,35981.509576179567,35995.419546229008,41474.173773683797,41470.013870327355,47919.944591894688,47920.430959978999,54777.789215274985,54776.98427113358,54779.401741147391,62948.016063727518,62947.513417530732,62951.492792503646,72041.672868715279,72041.385639026936,72040.656945427239,72044.16659082062,82224.227563187131,82224.918277127508,82229.727982173383,93842.374679442612,93848.425791114205,106498.51567415895,120826.10232162385,120825.72822327021,136548.57016554859,136550.2216831746,154306.23577068828,154307.42565380334,174012.85383437166,174028.41539456704,195637.90425025905,195631.98423820463,219592.33302729082,219587.67500190708,246837.12563894899,246860.58777024277,275836.42190712574,275824.40445533069,309210.7499641364,309197.6139453759,345501.03295696835,345482.18946009362,386442.76764822402,386426.37606804131,429691.94872716832,429693.80228906963,479509.06267092627,479506.36441762937,479515.18024026649,532989.2906521702,532987.76491840556,533000.70231156505,594261.10557124414,594260.23748568818,594258.32673137635,594269.86271460517,657350.26719419728,657353.0495294953,657367.67740007758,733482.36289897189,733499.9388610099,812767.25133175612,903235.96481561731,903234.65799540677,997669.86383918696,997675.69989670999,4903196.410384234,4903212.1575651886,5410615.0325570889,5410776.720951803,5960433.2515098099,5960652.9282431379,6563843.7167842798,6564003.3630170319,7214970.2887190795,7215205.0178962452,7959924.6200708617,7960227.1020054109,8774531.8034011573,8774238.9407141879,9669844.1126355007,9669508.7998726182,10625720.750761986,10625731.690067029,11699219.803479001,11699197.204919232,11699262.917004827,12879857.921347581,12879845.29830578,12879950.911247224,14210729.722740922,14210722.080113469,14210701.196834372,14210789.260564826,15696339.232248705,15696353.799233114,15696471.853317603,17322326.963225883,17322469.059088673,18901869.77993793,20860417.247004043,20860394.667836972,22975809.10383302,22975848.273097679
1.0303253787753168e-06,0.32726227416250853,0.32297274121217245,3.6486740882141757,14.359599734536914,14.354621799862958,37.389610832794929,37.461154774473954,77.120900836522992,77.052598980920408,77.333343743531785,139.43067886610663,139.37615960165502,139.30978252426758,139.91248888054949,231.03248207652456,230.90674585094376,230.82879976931275,231.17253765004295,357.60170063656506,357.62187971052424,358.40337679916161,527.69401896002751,528.97155825344066,751.11596015645057,1071.9455970105455,1071.8998106043703,1457.1774756086586,1457.3272241733675,1932.7221975158022,1932.567377185881,1933.1180097321248,2515.9488435760713,2515.830611588578,2516.7751610014966,3223.6252657872456,3223.5212451186999,3223.3498511481598,3224.2461946677595,4073.70132606876,4073.878613291839,4075.1783102721174,5081.8215381269038,5083.5939055148901,6271.1353756269418,7842.2016644510322,7842.1157433542194,9475.0541682631629,9475.51121255201,11407.51174899959,11407.767922504652,13660.85838094519,13665.907207929153,16267.585532768408,16274.583008723852,19191.842034445588,19191.052762892836,22590.198034665606,22593.684411179907,26476.777470929279,26484.002677254801,30876.486199201776,30887.444387652962,35981.48516336007,35995.39512397311,41474.146051407071,41469.986150831275,47919.910966781448,47920.397334524503,54777.752210774357,54776.947267176794,54779.364735556999,62947.971294716815,62947.468648877708,62951.448021018601,72041.619898496341,72041.332669019408,72040.603975955877,72044.113618765768,82224.165325025126,82224.856038441765,82229.665739842589,93842.30007793734,93848.351184792584,106498.42987473108,120826.00225639825,120825.62815835548,136548.45600452923,136550.10752077226,154306.10366157367,154307.29354366957,174012.70179085108,174028.26333744085,195637.73200095331,195631.81199411399,219592.13840103237,219587.48037977921,246836.90089145524,246860.36300136748,275836.17220929282,275824.15476838953,309210.46311461437,309197.32710805279,345500.70902849559,345481.8655493065,386442.39712458162,386426.00556013134,429691.54039710644,429693.39395724429,479508.59780528693,479505.89955460932,479514.71536868875,532988.77322011674,532987.24748783559,533000.18486841465,594260.51455572329,594259.64647103241,594257.7357186228,594269.27169036085,657349.62399314181,657352.4063257114,657367.03418195411,733481.61861043656,733499.19455460669,812766.42513594613,903235.0279019149,903233.72108306375,997668.83672450169,997674.67277600174,4903190.4052184597,4903206.1523800772,5410608.3117998103,5410769.999993287,5960425.7848861022,5960645.4613436945,6563835.4318434494,6563995.0778742786,7214961.1649095602,7215195.8937892858,7959914.4122075457,7960216.8937533945,8774520.4229779672,8774227.5606716294,9669831.4398809187,9669496.1275584176,10625706.804773336,10625717.744063985,11699204.33273547,11699181.734205665,11699247.446204145,12879840.767256834,12879828.144231886,12879933.757032312,14210710.544520743,14210702.901903648,14210682.018652793,14210770.082264114,15696317.710318923,15696332.277283333,15696450.331205543,17322302.902222462,17322444.997887362,18901843.991363481,20860388.428817511,20860365.849681713,22975777.149569005,22975816.318779051
1.0458312054079828e-06,0.3272622741610588,0.32297274121073299,3.6486740881626241,14.359599731938802,14.354621797266031,37.389610810832934,37.461154752469966,77.120900765476222,77.052598909936137,77.333343672289345,139.43067862102626,139.3761593566706,139.30978227939917,139.91248863462016,231.03248136369467,230.90674513849044,230.8287990571018,231.172536936759,357.60169885342771,357.6218779272844,358.40337501200139,527.69401488161168,528.97155416510066,751.11595162862,1071.9455402992685,1071.8997538955105,1457.1773556239996,1457.3271041763924,1932.7219850217816,1932.5671647088602,1933.1177971946554,2515.948491858022,2515.8302598870396,2516.7748091681383,3223.6247155242863,3223.5206948734613,3223.3493009321455,3224.245644298971,4073.7004957097133,4073.8777828967136,4075.1774796124291,5081.8203590293051,5083.5927260065782,6271.1337650958358,7842.1981943958526,7842.1122733371267,9475.050072687367,9475.5071167787646,11407.506513019685,11407.762686407284,13660.851540720398,13665.900365177626,16267.576684382842,16274.574156533763,19191.831410458544,19191.042139342702,22590.18485601063,22593.671230491935,26476.761102863806,26483.986304724138,30876.466273203965,30887.424454585343,35981.460010300958,35995.369961191594,41474.117488537064,41469.957590826307,47919.876322090939,47920.362689482427,54777.714084217987,54776.909141180804,54779.326607877898,62947.925168216214,62947.422522745532,62951.401891968533,72041.565322109789,72041.278092850465,72040.549400339485,72044.05904048754,82224.10119967116,82224.791912548288,82229.601610193611,93842.223214362195,93848.274316255003,106498.34147368456,120825.89915698464,120825.52505926212,136548.33838190182,136549.98989671966,154305.96754662495,154307.15742767061,174012.54513703944,174028.10666961112,195637.55452866305,195631.63452719673,219591.93787325927,219587.27985626232,246836.6693291043,246860.13141698652,275835.91494003026,275823.89751034876,309210.16756713641,309197.03157314542,345500.37527773529,345481.53181676765,386442.01536577637,386425.62381753564,429691.11968546448,429692.97324378591,479508.11884376814,479505.42059578921,479514.23640105175,532988.24009821215,532986.71436745953,532999.65173507656,594259.90561912127,594259.0375353219,594257.12678487413,594268.66274477122,657348.96128854435,657351.74361830484,657366.37145977281,733480.85175316129,733498.42767892079,812765.57388772059,903234.06257854635,903232.7557610959,997667.77846495481,997673.61451025074,4903184.2179591805,4903199.9651008826,5410601.3872503126,5410763.0752364537,5960418.0918533634,5960637.7680268539,6563826.8956798203,6563986.5415026192,7214951.7644401528,7215186.4930134229,7959903.8948128344,7960206.3759581978,8774508.6974680368,8774215.8355538789,9669818.3828524649,9669483.070983693,10625692.43590242,10625703.375178246,11699188.392874647,11699165.794375701,11699231.506284423,12879823.093004726,12879810.469997153,12879916.082652275,14210690.78476195,14210683.142155537,14210662.258933807,14210750.322422357,15696295.535782896,15696310.102726702,15696428.15648167,17322278.111621063,17322420.207082074,18901817.420804411,20860358.736779951,20860336.157676384,22975744.226358779,22975783.395512573
1.0615703861485017e-06,0.32726227415956588,0.32297274120924979,3.6486740881095079,14.359599729261896,14.354621794590347,37.389610788204934,37.46115472979865,77.120900692274944,77.052598836799405,77.333343598886472,139.43067836851372,139.37615910425671,139.30978202710523,139.91248838123312,231.03248062924771,230.906744404432,230.82879832329272,231.17253620184434,357.60169701621635,357.6218760899676,358.4033731706453,527.69401067951696,528.97154995278129,751.11594284218063,1071.9454818682391,1071.8996954669744,1457.1772320008881,1457.3269805405937,1932.721766084077,1932.5669457886713,1933.1175782121877,2515.9481294745328,2515.8298975205635,2516.7744466658419,3223.624148575369,3223.5201279427929,3223.3487340315914,3224.245077241012,4073.6996401713504,4073.8769273211765,4075.1766237643092,5081.8191441775998,5083.5915107317123,6271.1321057282976,7842.1946191224351,7842.1086981029493,9475.0458529253156,9475.502896813261,11407.501118274251,11407.757291540831,13660.844493086995,13665.893314940848,16267.567567698488,16274.565035929516,19191.820464332264,19191.031193666589,22590.171277754365,22593.657650141038,26476.744238489111,26483.969435748899,30876.445743014188,30887.403917111351,35981.434094559736,35995.344035433023,41474.088059588423,41469.928164829587,47919.840626911209,47920.326993940478,54777.674801586501,54776.869859126673,54779.287324089564,62947.877643068306,62947.374997977306,62951.35436419386,72041.509090858599,72041.221861823607,72040.493169881869,72044.002807287354,82224.035129908065,82224.725842229527,82229.535536005278,93842.144020134234,93848.195116914285,106498.25039214175,120825.79293139023,120825.41883399752,136548.2171927139,136549.8687060636,154305.82730438985,154307.01718435311,174012.38373315756,174027.94525128609,195637.37167503283,195631.45167910261,219591.73126504326,219587.07325243123,246836.43074527639,246859.8928104603,275835.64986977761,275823.63245165884,309209.86305798846,309196.72707694757,345500.03140688234,345481.18796468916,386441.62203116517,386425.23049962544,429690.68621683971,429692.53977328923,479507.62535899016,479504.92711379158,479513.74290996947,532987.6908107471,532986.16508156934,532999.10243583156,594259.27821807994,594258.41013519862,594256.49938677135,594268.03533446835,657348.27848906373,657351.06081592897,657365.68864217424,733480.06164286972,733497.6375496597,812764.6968274957,903233.06798413838,903231.76116813079,997666.68811624008,997672.52415514144,4903177.8430852834,4903193.5902064629,5410594.2527295891,5410755.9405021109,5960410.1655468196,5960629.8414276019,6563818.1006762711,6563977.7462847196,7214942.0789224803,7215176.8071799986,7959893.058501672,7960195.5392343989,8774496.6164082754,8774203.7548982017,9669804.9298988432,9669469.6184975654,10625677.631327337,10625688.570587866,11699171.96967274,11699149.371205591,11699215.083021827,12879804.882819841,12879792.259830166,12879897.872335562,14210670.425832158,14210662.783236727,14210641.900044981,14210729.963407062,15696272.688853433,15696287.255775981,15696405.309358686,17322252.569300096,17322394.664551012,18901790.044550642,20860328.144395862,20860305.565325484,22975710.304823611,22975749.473919407
1.0775464328470257e-06,0.32726227415802706,0.32297274120772135,3.6486740880547792,14.359599726503809,14.354621791833519,37.389610764890762,37.461154706439849,77.120900616853788,77.052598761444756,77.333343523257554,139.43067810834367,139.37615884418847,139.3097817671601,139.91248812016178,231.03247987252851,230.90674364811287,230.82879756723077,231.17253544464342,357.60169512329117,357.62187419693339,358.40337127344947,527.69400634999215,528.97154561272157,751.11593378929092,1071.945421665313,1071.8996352666161,1457.1771046289932,1457.3268531556257,1932.7215405072993,1932.5667202299387,1933.1173525892866,2515.9477561022077,2515.8295241657615,2516.7740731711056,3223.6235644345338,3223.5195438207684,3223.3481499405871,3224.2444929878329,4073.6987586901996,4073.8760458017196,4075.1757419640071,5081.8178924876893,5083.5902586058128,6271.1303960435635,7842.1909354407662,7842.1050144617147,9475.041505211846,9475.4985488901875,11407.495559949748,11407.751733091631,13660.837231756679,13665.886050928222,16267.558174581012,16274.555638773312,19191.809186299972,19191.019916098074,22590.157287781643,22593.643658010213,26476.726862758071,26483.952055277805,30876.424590314451,30887.382756906532,35981.407393013505,35995.317323565825,41474.057738303207,41469.897846585729,47919.803849393524,47920.290216049529,54777.634327829372,54776.829385964338,54779.246849140502,62947.828676868281,62947.326032168407,62951.305395287462,72041.451154569746,72041.163925765868,72040.435234410645,72043.944868990424,82223.967056784371,82224.657768533012,82229.46745832212,93842.062424592063,93848.11351610416,106498.15654883374,120825.68348483392,120825.3093877811,136548.09232883275,136549.7438406696,154305.68280973402,154306.87268858263,174012.21743518987,174027.77893843703,195637.18327690646,195631.26328668045,219591.5183920316,219586.86038393783,246836.18492708725,246859.64696888518,275835.37676201639,275823.35935581056,309209.54931545991,309196.41334776254,345499.67710910412,345480.83368625445,386441.21676977997,386424.82525544788,429690.23960444779,429692.09315896919,479507.11691061727,479504.4186682835,479513.23445510125,532987.12486758991,532985.59914003487,532998.53648053785,594258.6317927679,594257.76371083222,594255.85296448658,594267.38889961503,657347.57498543011,657350.35730931209,657364.98511987342,733479.24757454079,733496.82346178754,812763.79317266145,903232.04323120438,903230.7364166833,997665.5647054218,997671.40073773707,4903171.2749083014,4903187.0220083352,5410586.9018713143,5410748.58942373,5960401.9988936149,5960621.6744728107,6563809.0389847662,6563968.6843723655,7214932.0997138415,7215166.8276460385,7959881.8936044723,7960184.3739120653,8774484.1690183841,8774191.3079246376,9669791.0690155905,9669455.7580959797,10625662.377837472,10625673.317082271,11699155.048474792,11699132.450040419,11699198.161761384,12879786.120452601,12879773.497481372,12879879.109832518,14210649.449564401,14210641.806980295,14210620.923819464,14210708.987051222,15696249.149143483,15696263.716044147,15696381.769449351,17322226.252467334,17322368.347501803,18901761.838173352,20860296.624366596,20860274.04533042,22975675.354693994,22975714.523730081
1.0937629102051138e-06,0.32726227415644193,0.32297274120614683,3.6486740879983932,14.359599723662104,14.354621788993107,37.389610740869557,37.461154682372673,77.120900539145538,77.052598683804888,77.333343445335089,139.43067784028372,139.37615857623345,139.3097814993323,139.91248785117352,231.03247909286165,230.90674286885812,230.82879678824105,231.17253466447977,357.60169317296197,357.62187224649222,358.40336931872059,527.69400188917382,528.97154114104819,751.11592446187046,1071.9453596367568,1071.8995732407061,1457.1769733946421,1457.3267219078057,1932.7213080901333,1932.5664878313669,1933.1171201246,2515.9473714078313,2515.8291394894477,2516.7736883506077,3223.6229625804999,3223.518941986109,3223.3475481378937,3224.2438910180426,4073.6978504796343,4073.8751375516899,4075.1748334246154,5081.816602842614,5083.5889685115153,6271.1286345159824,7842.1871400641467,7842.1012191267519,9475.0370256676688,9475.4940691300635,11407.489833086725,11407.746006100138,13660.829750250561,13665.878566658475,16267.548496649579,16274.545956680668,19191.797566298981,19191.008296574932,22590.14287361005,22593.629241615025,26476.708960167431,26483.934147803382,30876.402796231596,30887.360955091041,35981.379881838599,35995.289801756917,41474.026497627492,41469.86660904366,47919.765956723684,47920.252322995104,54777.59262683351,54776.787685581396,54779.205146916589,62947.778225925838,62947.275581628986,62951.254941556559,72041.391461549472,72041.10423298362,72040.375542232767,72043.885173901101,82223.896919561405,82224.587630720023,82229.397316401475,93841.978354932027,93848.029441016537,106498.0598600287,120825.57071966132,120825.19662295877,136547.96367884713,136549.61518912535,154305.53393373144,154306.72381143135,174012.04609475483,174027.60758266953,195636.98916618287,195631.06918183377,219591.29906428384,219586.64106084505,246835.93165520119,246859.39367290365,275835.0953730577,275823.07797912619,309209.22605960537,309196.09010565589,345499.31206826755,345480.46866534813,386440.79922001355,386424.40772341052,429689.77944978292,429691.6330023167,479506.59304496675,479503.89480558451,479512.7105827583,532986.54176375375,532985.0160378702,532997.953364196,594257.96576638427,594257.09768542368,594255.18694122229,594266.72286340082,657346.85014990601,657349.63247071463,657364.26026511658,733478.40882178431,733495.98468889447,812762.86211688584,903230.98740535625,903229.68059236789,997664.40723007324,997670.24325560173,4903164.5075672995,4903180.2546455525,5410579.3281161645,5410741.0154418107,5960393.5846064705,5960613.2598749343,6563799.7025193609,6563959.3476794269,7214921.8179095555,7215156.5455065612,7959870.3901585555,7960172.8700281121,8774471.3441912644,8774178.4835264795,9669776.7878343128,9669441.4774109758,10625646.661821753,10625657.601050342,11699137.614181593,11699115.015780982,11699180.727403764,12879766.789160863,12879754.16620861,12879859.77840085,14210627.837241013,14210620.194668602,14210599.311539605,14210687.37463708,15696224.895648014,15696239.462526131,15696357.515748441,17322199.137639716,17322341.232451152,18901732.776503175,20860264.148565888,20860241.569564968,22975639.344782963,22975678.513757512
