state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
Kr_q0_mult1_nist,Kr,36,0,36,1,nist_reference,reference,True,True,1.0018652574217413e-12,7.2e-06,True,2.2434894342897848e-15,1e-08,True,True,True,0,0
Kr_qp1_mult2_nist,Kr,36,1,35,2,nist_reference,reference,True,True,9.734435479913373e-13,7e-06,True,1.7608422845071834e-15,1e-08,True,True,True,0,0
Kr_qp2_mult3_nist,Kr,36,2,34,3,nist_reference,reference,True,True,9.379164112033322e-13,6.799999999999999e-06,True,1.6059857509117077e-15,1e-08,True,True,True,0,0
Kr_qp3_mult4_nist,Kr,36,3,33,4,nist_reference,reference,True,True,8.952838470577262e-13,6.5999999999999995e-06,True,2.526826388976898e-15,1e-08,True,True,True,0,0
Rb_qm1_mult1_ning2022,Rb,37,-1,38,1,ning2022_monoanion_reference,bound_experimental,True,True,1.0516032489249483e-12,7.6e-06,True,2.1853374026832226e-15,1e-08,True,True,True,0,0
Rb_q0_mult2_nist,Rb,37,0,37,2,nist_reference,reference,True,True,1.0231815394945443e-12,7.3999999999999995e-06,True,1.5011955423276414e-15,1e-08,True,True,True,0,0
Rb_qp1_mult1_nist,Rb,37,1,36,1,nist_reference,reference,True,True,1.0089706847793423e-12,7.2e-06,True,1.932955210905806e-15,1e-08,True,True,True,0,0
Sr_qm1_mult2_ning2022,Sr,38,-1,39,2,ning2022_monoanion_reference,bound_experimental,True,True,1.0587086762825493e-12,7.8e-06,True,2.087581663926192e-15,1e-08,True,True,True,0,0
Sr_q0_mult1_nist,Sr,38,0,38,1,nist_reference,reference,True,True,1.0373923942097463e-12,7.6e-06,True,1.4903363415818118e-15,1e-08,True,True,True,0,0
Sr_qp1_mult2_nist,Sr,38,1,37,2,nist_reference,reference,True,True,1.0302869668521453e-12,7.3999999999999995e-06,True,1.8916717951360997e-15,1e-08,True,True,True,0,0
Sr_qp2_mult1_nist,Sr,38,2,36,1,nist_reference,reference,True,True,1.0018652574217413e-12,7.2e-06,True,2.0648467709107993e-15,1e-08,True,True,True,0,0
Y_qm1_mult1_ning2022,Y,39,-1,40,1,ning2022_monoanion_reference,bound_experimental,True,True,1.1155520951433573e-12,8e-06,True,1.975506988395745e-15,1e-08,True,True,True,0,0
Y_q0_mult2_nist,Y,39,0,39,2,nist_reference,reference,True,True,1.0729195309977513e-12,7.8e-06,True,1.8060696804347995e-15,1e-08,True,True,True,0,0
Y_qp1_mult1_nist,Y,39,1,38,1,nist_reference,reference,True,True,1.0373923942097463e-12,7.6e-06,True,1.5275024260192326e-15,1e-08,True,True,True,0,0
Y_qp2_mult2_nist,Y,39,2,37,2,nist_reference,reference,True,True,1.0373923942097463e-12,7.3999999999999995e-06,True,1.6404106660050757e-15,1e-08,True,True,True,0,0
Y_qp3_mult1_nist,Y,39,3,36,1,nist_reference,reference_uncertain,True,True,9.947598300641403e-13,7.2e-06,True,2.119099540648346e-15,1e-08,True,True,True,0,0
Zr_qm1_mult4_ning2022,Zr,40,-1,41,4,ning2022_monoanion_reference,bound_experimental,True,True,1.1226575225009583e-12,8.2e-06,True,1.4443460813550757e-15,1e-08,True,True,True,0,0
Zr_q0_mult3_nist,Zr,40,0,40,3,nist_reference,reference,True,True,1.0800249583553523e-12,8e-06,True,2.108320983068859e-15,1e-08,True,True,True,0,0
Zr_qp1_mult4_nist,Zr,40,1,39,4,nist_reference,reference,True,True,1.0942358130705543e-12,7.8e-06,True,1.6543151832204072e-15,1e-08,True,True,True,0,0
Zr_qp2_mult3_nist,Zr,40,2,38,3,nist_reference,reference_uncertain,True,True,1.0373923942097463e-12,7.6e-06,True,2.0692187929273705e-15,1e-08,True,True,True,0,0
Zr_qp3_mult2_nist,Zr,40,3,37,2,nist_reference,reference,True,True,1.0231815394945443e-12,7.3999999999999995e-06,True,1.869162404046215e-15,1e-08,True,True,True,0,0
Nb_qm1_mult5_ning2022,Nb,41,-1,42,5,ning2022_monoanion_reference,bound_experimental,True,True,1.1652900866465643e-12,8.4e-06,True,1.9117580400078934e-15,1e-08,True,True,True,0,0
Nb_q0_mult6_nist,Nb,41,0,41,6,nist_reference,reference,True,True,1.1439738045737613e-12,8.2e-06,True,1.6853210593732638e-15,1e-08,True,True,True,0,0
Nb_qp1_mult5_nist,Nb,41,1,40,5,nist_reference,reference_uncertain,True,True,1.1226575225009583e-12,8e-06,True,1.6808415597622226e-15,1e-08,True,True,True,0,0
Nb_qp2_mult4_nist,Nb,41,2,39,4,nist_reference,reference_uncertain,True,True,1.0658141036401503e-12,7.8e-06,True,2.096481141773506e-15,1e-08,True,True,True,0,0
Nb_qp3_mult3_nist,Nb,41,3,38,3,nist_reference,reference,True,True,1.0444978215673473e-12,7.6e-06,True,1.865389179530412e-15,1e-08,True,True,True,0,0
Mo_qm1_mult6_ning2022,Mo,42,-1,43,6,ning2022_monoanion_reference,bound_experimental,True,True,1.1652900866465643e-12,8.599999999999999e-06,True,1.753054938851781e-15,1e-08,True,True,True,0,0
Mo_q0_mult7_nist,Mo,42,0,42,7,nist_reference,reference,True,True,1.1510792319313623e-12,8.4e-06,True,1.938116409658297e-15,1e-08,True,True,True,0,0
Mo_qp1_mult6_nist,Mo,42,1,41,6,nist_reference,reference_uncertain,True,True,1.1368683772161603e-12,8.2e-06,True,2.0288086605267514e-15,1e-08,True,True,True,0,0
Mo_qp2_mult5_nist,Mo,42,2,40,5,nist_reference,reference_uncertain,True,True,1.0800249583553523e-12,8e-06,True,2.3099708762035716e-15,1e-08,True,True,True,0,0
Mo_qp3_mult4_nist,Mo,42,3,39,4,nist_reference,reference_uncertain,True,True,1.0658141036401503e-12,7.8e-06,True,1.8430567206970803e-15,1e-08,True,True,True,0,0
Tc_qm1_mult5_formal,Tc,43,-1,44,5,formal_anion_reference,formal_monoanion,True,True,1.2079226507921703e-12,8.8e-06,True,1.893490715087887e-15,1e-08,True,True,True,0,0
Tc_q0_mult6_nist,Tc,43,0,43,6,nist_reference,reference,True,True,1.1937117960769683e-12,8.599999999999999e-06,True,2.0020908746585108e-15,1e-08,True,True,True,0,0
Tc_qp1_mult7_nist,Tc,43,1,42,7,nist_reference,reference_uncertain,True,True,1.1510792319313623e-12,8.4e-06,True,1.595886750949265e-15,1e-08,True,True,True,0,0
Tc_qp2_mult6_nist,Tc,43,2,41,6,nist_reference,reference_uncertain,True,True,1.1226575225009583e-12,8.2e-06,True,1.892061908597379e-15,1e-08,True,True,True,0,0
Tc_qp3_mult5_nist,Tc,43,3,40,5,nist_reference,reference_uncertain,True,True,1.0800249583553523e-12,8e-06,True,2.3549977211601697e-15,1e-08,True,True,True,0,0
Ru_qm1_mult4_ning2022,Ru,44,-1,45,4,ning2022_monoanion_reference,bound_experimental,True,True,1.2221335055073723e-12,9e-06,True,1.6541641584420617e-15,1e-08,True,True,True,1,1
Ru_q0_mult5_nist,Ru,44,0,44,5,nist_reference,reference,True,True,1.2150280781497713e-12,8.8e-06,True,1.6877511952011684e-15,1e-08,True,True,True,1,1
Ru_qp1_mult4_nist,Ru,44,1,43,4,nist_reference,reference_uncertain,True,True,1.1795009413617663e-12,8.599999999999999e-06,True,1.5769440936452738e-15,1e-08,True,True,True,1,1
Ru_qp2_mult5_nist,Ru,44,2,42,5,nist_reference,reference_uncertain,True,True,1.1581846592889633e-12,8.4e-06,True,2.092652316836225e-15,1e-08,True,True,True,1,1
Ru_qp3_mult6_nist,Ru,44,3,41,6,nist_reference,reference_uncertain,True,True,1.1226575225009583e-12,8.2e-06,True,2.4252069650162012e-15,1e-08,True,True,True,1,1
Rh_qm1_mult3_ning2022,Rh,45,-1,46,3,ning2022_monoanion_reference,bound_experimental,True,True,1.2647660696529783e-12,9.2e-06,True,1.6773057753196946e-15,1e-08,True,True,True,1,1
Rh_q0_mult4_nist,Rh,45,0,45,4,nist_reference,reference,True,True,1.2505552149377763e-12,9e-06,True,1.6088374143067167e-15,1e-08,True,True,True,1,1
Rh_qp1_mult3_nist,Rh,45,1,44,3,nist_reference,reference_uncertain,True,True,1.2221335055073723e-12,8.8e-06,True,1.7379520065239974e-15,1e-08,True,True,True,1,1
Rh_qp2_mult4_nist,Rh,45,2,43,4,nist_reference,reference_uncertain,True,True,1.1652900866465643e-12,8.599999999999999e-06,True,1.862309593042672e-15,1e-08,True,True,True,1,1
Rh_qp3_mult5_nist,Rh,45,3,42,5,nist_reference,reference_uncertain,True,True,1.1297629498585593e-12,8.4e-06,True,1.774052390408249e-15,1e-08,True,True,True,1,1
Pd_qm1_mult2_ning2022,Pd,46,-1,47,2,ning2022_monoanion_reference,bound_experimental,True,True,1.3073986337985843e-12,9.4e-06,True,1.4652540858324776e-15,1e-08,True,True,True,1,1
Pd_q0_mult1_nist,Pd,46,0,46,1,nist_reference,reference,True,True,1.2647660696529783e-12,9.2e-06,True,1.7716305643308172e-15,1e-08,True,True,True,1,1
Pd_qp1_mult2_nist,Pd,46,1,45,2,nist_reference,reference_uncertain,True,True,1.2363443602225743e-12,9e-06,True,1.6640033116251306e-15,1e-08,True,True,True,1,1
Pd_qp2_mult3_nist,Pd,46,2,44,3,nist_reference,reference_uncertain,True,True,1.1937117960769683e-12,8.8e-06,True,2.5417945109886496e-15,1e-08,True,True,True,1,1
Pd_qp3_mult4_nist,Pd,46,3,43,4,nist_reference,reference_uncertain,True,True,1.1937117960769683e-12,8.599999999999999e-06,True,1.6145019458515779e-15,1e-08,True,True,True,1,1
Ag_qm1_mult1_ning2022,Ag,47,-1,48,1,ning2022_monoanion_reference,bound_experimental,True,True,1.3216094885137863e-12,9.6e-06,True,1.853113337493929e-15,1e-08,True,True,True,1,1
Ag_q0_mult2_nist,Ag,47,0,47,2,nist_reference,reference,True,True,1.3073986337985843e-12,9.4e-06,True,2.0119068101540876e-15,1e-08,True,True,True,1,1
Ag_qp1_mult1_nist,Ag,47,1,46,1,nist_reference,reference,True,True,1.2292389328649733e-12,9.2e-06,True,1.8963456776050654e-15,1e-08,True,True,True,1,1
Ag_qp2_mult2_nist,Ag,47,2,45,2,nist_reference,reference_uncertain,True,True,1.2150280781497713e-12,9e-06,True,1.84623475245255e-15,1e-08,True,True,True,1,1
Ag_qp3_mult3_nist,Ag,47,3,44,3,nist_reference,reference_uncertain,True,True,1.1866063687193673e-12,8.8e-06,True,2.227867742249181e-15,1e-08,True,True,True,1,1
Cd_qm1_mult2_formal,Cd,48,-1,49,2,formal_anion_reference,formal_monoanion,True,True,1.3429257705865894e-12,9.8e-06,True,1.8975231092844144e-15,1e-08,True,True,True,1,1
Cd_q0_mult1_nist,Cd,48,0,48,1,nist_reference,reference,True,True,1.3073986337985843e-12,9.6e-06,True,1.686246787440489e-15,1e-08,True,True,True,1,1
Cd_qp1_mult2_nist,Cd,48,1,47,2,nist_reference,reference,True,True,1.2931877790833823e-12,9.4e-06,True,1.6525511145262391e-15,1e-08,True,True,True,1,1
Cd_qp2_mult1_nist,Cd,48,2,46,1,nist_reference,reference,True,True,1.2505552149377763e-12,9.2e-06,True,1.9951451249395446e-15,1e-08,True,True,True,1,1
Cd_qp3_mult2_nist,Cd,48,3,45,2,nist_reference,reference_uncertain,True,True,1.2221335055073723e-12,9e-06,True,2.255887647436254e-15,1e-08,True,True,True,1,1
In_qm2_mult4_formal,In,49,-2,51,4,formal_anion_reference,formal_multianion,True,True,1.3784529073745944e-12,1.0199999999999999e-05,True,2.2894306293592936e-15,1e-08,True,True,True,1,1
In_qm1_mult3_ning2022,In,49,-1,50,3,ning2022_monoanion_reference,bound_experimental,True,True,1.3642420526593924e-12,9.999999999999999e-06,True,1.5891948230406068e-15,1e-08,True,True,True,1,1
In_q0_mult2_nist,In,49,0,49,2,nist_reference,reference,True,True,1.3500311979441904e-12,9.8e-06,True,1.4752335071398624e-15,1e-08,True,True,True,1,1
In_qp1_mult1_nist,In,49,1,48,1,nist_reference,reference,True,True,1.3002932064409833e-12,9.6e-06,True,2.00351705175559e-15,1e-08,True,True,True,1,1
In_qp2_mult2_nist,In,49,2,47,2,nist_reference,reference,True,True,1.2718714970105793e-12,9.4e-06,True,2.010535037306005e-15,1e-08,True,True,True,1,1
In_qp3_mult1_nist,In,49,3,46,1,nist_reference,reference,True,True,1.2292389328649733e-12,9.2e-06,True,2.2582143952018266e-15,1e-08,True,True,True,1,1
Sn_qm2_mult3_formal,Sn,50,-2,52,3,formal_anion_reference,formal_multianion,True,True,1.3997691894473974e-12,1.0399999999999999e-05,True,2.0249591063403652e-15,1e-08,True,True,True,1,1
Sn_qm1_mult4_ning2022,Sn,50,-1,51,4,ning2022_monoanion_reference,bound_experimental,True,True,1.3855583347321954e-12,1.0199999999999999e-05,True,1.7737723004108334e-15,1e-08,True,True,True,1,1
Sn_q0_mult3_nist,Sn,50,0,50,3,nist_reference,reference,True,True,1.3784529073745944e-12,9.999999999999999e-06,True,1.9565414815360693e-15,1e-08,True,True,True,1,1
Sn_qp1_mult2_nist,Sn,50,1,49,2,nist_reference,reference,True,True,1.3358203432289883e-12,9.8e-06,True,1.5358279098878497e-15,1e-08,True,True,True,1,1
Sn_qp2_mult1_nist,Sn,50,2,48,1,nist_reference,reference,True,True,1.3073986337985843e-12,9.6e-06,True,1.6910786655111159e-15,1e-08,True,True,True,1,1
Sn_qp3_mult2_nist,Sn,50,3,47,2,nist_reference,reference,True,True,1.2860823517257813e-12,9.4e-06,True,2.012746422511789e-15,1e-08,True,True,True,1,1
Sb_qm3_mult1_formal,Sb,51,-3,54,1,formal_anion_reference,formal_multianion,True,True,1.4637180356658064e-12,1.08e-05,True,2.2281851428421602e-15,1e-08,True,True,True,1,1
Sb_qm2_mult2_formal,Sb,51,-2,53,2,formal_anion_reference,formal_multianion,True,True,1.4352963262354024e-12,1.06e-05,True,2.1208964403648265e-15,1e-08,True,True,True,1,1
Sb_qm1_mult3_ning2022,Sb,51,-1,52,3,ning2022_monoanion_reference,bound_experimental,True,True,1.4210854715202004e-12,1.0399999999999999e-05,True,2.001025407196286e-15,1e-08,True,True,True,1,1
Sb_q0_mult4_nist,Sb,51,0,51,4,nist_reference,reference,True,True,1.4139800441625994e-12,1.0199999999999999e-05,True,1.8983364447103396e-15,1e-08,True,True,True,1,1
Sb_qp1_mult3_nist,Sb,51,1,50,3,nist_reference,reference,True,True,1.3713474800169934e-12,9.999999999999999e-06,True,1.7860573752296877e-15,1e-08,True,True,True,1,1
Sb_qp2_mult2_nist,Sb,51,2,49,2,nist_reference,reference,True,True,1.3358203432289883e-12,9.8e-06,True,1.638136353584119e-15,1e-08,True,True,True,1,1
Sb_qp3_mult1_nist,Sb,51,3,48,1,nist_reference,reference,True,True,1.3002932064409833e-12,9.6e-06,True,1.851108424971075e-15,1e-08,True,True,True,1,1
Te_qm2_mult1_formal,Te,52,-2,54,1,formal_anion_reference,formal_multianion,True,True,1.4637180356658064e-12,1.08e-05,True,2.8016583464034945e-15,1e-08,True,True,True,1,1
Te_qm1_mult2_ning2022,Te,52,-1,53,2,ning2022_monoanion_reference,bound_experimental,True,True,1.4566126083082054e-12,1.06e-05,True,2.638344303853259e-15,1e-08,True,True,True,1,1
Te_q0_mult3_nist,Te,52,0,52,3,nist_reference,reference,True,True,1.4139800441625994e-12,1.0399999999999999e-05,True,1.700346942548069e-15,1e-08,True,True,True,1,1
Te_qp1_mult4_nist,Te,52,1,51,4,nist_reference,reference,True,True,1.3784529073745944e-12,1.0199999999999999e-05,True,1.5176483680725543e-15,1e-08,True,True,True,1,1
Te_qp2_mult3_nist,Te,52,2,50,3,nist_reference,reference,True,True,1.3571366253017914e-12,9.999999999999999e-06,True,2.403699160498677e-15,1e-08,True,True,True,1,1
Te_qp3_mult2_nist,Te,52,3,49,2,nist_reference,reference,True,True,1.3073986337985843e-12,9.8e-06,True,2.413885239444912e-15,1e-08,True,True,True,1,1
I_qm1_mult1_ning2022,I,53,-1,54,1,ning2022_monoanion_reference,bound_experimental,True,True,1.4637180356658064e-12,1.08e-05,True,1.885855063031315e-15,1e-08,True,True,True,1,1
I_q0_mult2_nist,I,53,0,53,2,nist_reference,reference,True,True,1.4281908988778014e-12,1.06e-05,True,1.7806342939257477e-15,1e-08,True,True,True,1,1
I_qp1_mult3_nist,I,53,1,52,3,nist_reference,reference,True,True,1.4068746168049984e-12,1.0399999999999999e-05,True,1.6237994924117675e-15,1e-08,True,True,True,1,1
I_qp2_mult4_nist,I,53,2,51,4,nist_reference,reference,True,True,1.4068746168049984e-12,1.0199999999999999e-05,True,1.8068388948006503e-15,1e-08,True,True,True,1,1
I_qp3_mult3_nist,I,53,3,50,3,nist_reference,reference,True,True,1.3571366253017914e-12,9.999999999999999e-06,True,1.9619851107239904e-15,1e-08,True,True,True,1,1
Xe_q0_mult1_nist,Xe,54,0,54,1,nist_reference,reference,True,True,1.4850343177386094e-12,1.08e-05,True,1.7244652368669558e-15,1e-08,True,True,True,1,1
Xe_qp1_mult2_nist,Xe,54,1,53,2,nist_reference,reference_uncertain,True,True,1.4352963262354024e-12,1.06e-05,True,1.6237947393817165e-15,1e-08,True,True,True,1,1
Xe_qp2_mult3_nist,Xe,54,2,52,3,nist_reference,reference_uncertain,True,True,1.4210854715202004e-12,1.0399999999999999e-05,True,1.9224016601224087e-15,1e-08,True,True,True,1,1
Xe_qp3_mult4_nist,Xe,54,3,51,4,nist_reference,reference,True,True,1.3784529073745944e-12,1.0199999999999999e-05,True,2.436940150363693e-15,1e-08,True,True,True,1,1
Cs_qm1_mult1_ning2022,Cs,55,-1,56,1,ning2022_monoanion_reference,bound_experimental,True,True,1.5205614545266144e-12,1.12e-05,True,2.0268131039530965e-15,1e-08,True,True,True,1,1
Cs_q0_mult2_nist,Cs,55,0,55,2,nist_reference,reference,True,True,1.4921397450962104e-12,1.1e-05,True,1.6134102582615116e-15,1e-08,True,True,True,1,1
Cs_qp1_mult1_nist,Cs,55,1,54,1,nist_reference,reference,True,True,1.5063505998114124e-12,1.08e-05,True,2.097064487802103e-15,1e-08,True,True,True,1,1
Ba_qm1_mult2_ning2022,Ba,56,-1,57,2,ning2022_monoanion_reference,bound_experimental,True,True,1.5347723092418164e-12,1.14e-05,True,2.2750295156200962e-15,1e-08,True,True,True,1,1
Ba_q0_mult1_nist,Ba,56,0,56,1,nist_reference,reference,True,True,1.4992451724538114e-12,1.12e-05,True,1.706665493600126e-15,1e-08,True,True,True,1,1
Ba_qp1_mult2_nist,Ba,56,1,55,2,nist_reference,reference,True,True,1.4708234630234074e-12,1.1e-05,True,2.151788906055135e-15,1e-08,True,True,True,1,1
Ba_qp2_mult1_nist,Ba,56,2,54,1,nist_reference,reference,True,True,1.4850343177386094e-12,1.08e-05,True,2.06934319875445e-15,1e-08,True,True,True,1,1
La_qm1_mult3_ning2022,La,57,-1,58,3,ning2022_monoanion_reference,bound_experimental,True,True,1.5631940186722204e-12,1.1599999999999999e-05,True,1.6616867304892166e-15,1e-08,True,True,True,0,0
La_q0_mult2_nist,La,57,0,57,2,nist_reference,reference,True,True,1.5631940186722204e-12,1.14e-05,True,1.968762024091532e-15,1e-08,True,True,True,0,0
La_qp1_mult3_nist,La,57,1,56,3,nist_reference,reference,True,True,1.5134560271690134e-12,1.12e-05,True,2.533894316414664e-15,1e-08,True,True,True,0,0
La_qp2_mult2_nist,La,57,2,55,2,nist_reference,reference,True,True,1.5063505998114124e-12,1.1e-05,True,1.7500769239371044e-15,1e-08,True,True,True,0,0
La_qp3_mult1_nist,La,57,3,54,1,nist_reference,reference_uncertain,True,True,1.4779288903810084e-12,1.08e-05,True,2.326145053716213e-15,1e-08,True,True,True,0,0
Ce_qm1_mult4_ning2022,Ce,58,-1,59,4,ning2022_monoanion_reference,bound_experimental,True,True,1.5987211554602254e-12,1.1799999999999999e-05,True,1.6788982056130562e-15,1e-08,True,True,True,0,0
Ce_q0_mult1_nist,Ce,58,0,58,1,nist_reference,reference,True,True,1.5631940186722204e-12,1.1599999999999999e-05,True,1.912226960705405e-15,1e-08,True,True,True,0,0
Ce_qp1_mult4_nist,Ce,58,1,57,4,nist_reference,reference_uncertain,True,True,1.5489831639570184e-12,1.14e-05,True,2.5986164530164537e-15,1e-08,True,True,True,0,0
Ce_qp2_mult3_nist,Ce,58,2,56,3,nist_reference,reference_uncertain,True,True,1.5347723092418164e-12,1.12e-05,True,1.7654995297939064e-15,1e-08,True,True,True,0,0
Ce_qp3_mult2_nist,Ce,58,3,55,2,nist_reference,reference_uncertain,True,True,1.5063505998114124e-12,1.1e-05,True,2.015377102150336e-15,1e-08,True,True,True,0,0
Pr_qm1_mult5_ning2022,Pr,59,-1,60,5,ning2022_monoanion_reference,bound_experimental,True,True,1.6200374375330284e-12,1.2e-05,True,2.1842538948036253e-15,1e-08,True,True,True,0,0
Pr_q0_mult4_nist,Pr,59,0,59,4,nist_reference,reference,True,True,1.5916157281026244e-12,1.1799999999999999e-05,True,1.832555975081965e-15,1e-08,True,True,True,0,0
Pr_qp1_mult5_nist,Pr,59,1,58,5,nist_reference,reference_uncertain,True,True,1.5916157281026244e-12,1.1599999999999999e-05,True,2.432454455828165e-15,1e-08,True,True,True,0,0
Pr_qp2_mult4_nist,Pr,59,2,57,4,nist_reference,reference,True,True,1.5418777365994174e-12,1.14e-05,True,1.9806478591362363e-15,1e-08,True,True,True,0,0
Pr_qp3_mult3_nist,Pr,59,3,56,3,nist_reference,reference_uncertain,True,True,1.5347723092418164e-12,1.12e-05,True,2.1271649219131683e-15,1e-08,True,True,True,0,0
Nd_qm1_mult6_ning2022,Nd,60,-1,61,6,ning2022_monoanion_reference,bound_experimental,True,True,1.6200374375330284e-12,1.22e-05,True,2.0434134195506506e-15,1e-08,True,True,True,0,0
Nd_q0_mult5_nist,Nd,60,0,60,5,nist_reference,reference,True,True,1.6555645743210334e-12,1.2e-05,True,1.62816695147544e-15,1e-08,True,True,True,0,0
Nd_qp1_mult6_nist,Nd,60,1,59,6,nist_reference,reference_uncertain,True,True,1.5702994460298214e-12,1.1799999999999999e-05,True,2.0040656604506737e-15,1e-08,True,True,True,0,0
Nd_qp2_mult5_nist,Nd,60,2,58,5,nist_reference,reference_uncertain,True,True,1.5774048733874224e-12,1.1599999999999999e-05,True,1.975185895529378e-15,1e-08,True,True,True,0,0
Nd_qp3_mult4_nist,Nd,60,3,57,4,nist_reference,reference_uncertain,True,True,1.5489831639570184e-12,1.14e-05,True,2.0231383045418094e-15,1e-08,True,True,True,0,0
Pm_qm1_mult7_formal,Pm,61,-1,62,7,formal_anion_reference,formal_monoanion,True,True,1.6768808563938364e-12,1.24e-05,True,2.2650044250118364e-15,1e-08,True,True,True,0,0
Pm_q0_mult6_nist,Pm,61,0,61,6,nist_reference,reference,True,True,1.6626700016786344e-12,1.22e-05,True,1.5437384706940653e-15,1e-08,True,True,True,0,0
Pm_qp1_mult7_nist,Pm,61,1,60,7,nist_reference,reference_uncertain,True,True,1.6342482922482304e-12,1.2e-05,True,2.2138905806127643e-15,1e-08,True,True,True,0,0
Pm_qp2_mult6_nist,Pm,61,2,59,6,nist_reference,reference_uncertain,True,True,1.6129320101754274e-12,1.1799999999999999e-05,True,2.215550633669306e-15,1e-08,True,True,True,0,0
Pm_qp3_mult5_nist,Pm,61,3,58,5,nist_reference,reference_uncertain,True,True,1.5631940186722204e-12,1.1599999999999999e-05,True,2.0513937075946476e-15,1e-08,True,True,True,0,0
Sm_qm1_mult8_formal,Sm,62,-1,63,8,formal_anion_reference,formal_monoanion,True,True,1.6981971384666394e-12,1.26e-05,True,2.300218069566913e-15,1e-08,True,True,True,1,1
Sm_q0_mult7_nist,Sm,62,0,62,7,nist_reference,reference,True,True,1.7053025658242404e-12,1.24e-05,True,1.812937125511656e-15,1e-08,True,True,True,1,1
Sm_qp1_mult8_nist,Sm,62,1,61,8,nist_reference,reference_uncertain,True,True,1.6342482922482304e-12,1.22e-05,True,2.474951866581657e-15,1e-08,True,True,True,1,1
Sm_qp2_mult7_nist,Sm,62,2,60,7,nist_reference,reference_uncertain,True,True,1.6342482922482304e-12,1.2e-05,True,2.1333566267546328e-15,1e-08,True,True,True,1,1
Sm_qp3_mult6_nist,Sm,62,3,59,6,nist_reference,reference_uncertain,True,True,1.5774048733874224e-12,1.1799999999999999e-05,True,1.957082948818603e-15,1e-08,True,True,True,1,1
Eu_qm1_mult9_ning2022,Eu,63,-1,64,9,ning2022_monoanion_reference,bound_experimental,True,True,1.7053025658242404e-12,1.28e-05,True,2.2161454538793146e-15,1e-08,True,True,True,1,1
Eu_q0_mult8_nist,Eu,63,0,63,8,nist_reference,reference,True,True,1.7195134205394424e-12,1.26e-05,True,1.3485914901836583e-15,1e-08,True,True,True,1,1
Eu_qp1_mult9_nist,Eu,63,1,62,9,nist_reference,reference_uncertain,True,True,1.6768808563938364e-12,1.24e-05,True,2.3112701382208072e-15,1e-08,True,True,True,1,1
Eu_qp2_mult8_nist,Eu,63,2,61,8,nist_reference,reference_uncertain,True,True,1.6484591469634324e-12,1.22e-05,True,2.3321950212647073e-15,1e-08,True,True,True,1,1
Eu_qp3_mult7_nist,Eu,63,3,60,7,nist_reference,reference_uncertain,True,True,1.6058265828178264e-12,1.2e-05,True,1.9216305892395613e-15,1e-08,True,True,True,1,1
Gd_qm1_mult10_ning2022,Gd,64,-1,65,10,ning2022_monoanion_reference,bound_provisional,True,True,1.7337242752546445e-12,1.3e-05,True,2.1431660160147828e-15,1e-08,True,True,True,1,1
Gd_q0_mult9_nist,Gd,64,0,64,9,nist_reference,reference,True,True,1.7337242752546445e-12,1.28e-05,True,1.736438611487126e-15,1e-08,True,True,True,1,1
Gd_qp1_mult10_nist,Gd,64,1,63,10,nist_reference,reference_uncertain,True,True,1.7195134205394424e-12,1.26e-05,True,2.251024519114277e-15,1e-08,True,True,True,1,1
Gd_qp2_mult9_nist,Gd,64,2,62,9,nist_reference,reference_uncertain,True,True,1.6768808563938364e-12,1.24e-05,True,1.8193858495344436e-15,1e-08,True,True,True,1,1
Gd_qp3_mult8_nist,Gd,64,3,61,8,nist_reference,reference_uncertain,True,True,1.6626700016786344e-12,1.22e-05,True,2.2624598577472642e-15,1e-08,True,True,True,1,1
Tb_qm1_mult9_ning2022,Tb,65,-1,66,9,ning2022_monoanion_reference,bound_experimental,True,True,1.7763568394002505e-12,1.3199999999999999e-05,True,2.1722877296232685e-15,1e-08,True,True,True,1,1
Tb_q0_mult6_nist,Tb,65,0,65,6,nist_reference,reference,True,True,1.7479351299698465e-12,1.3e-05,True,1.433144197476753e-15,1e-08,True,True,True,1,1
Tb_qp1_mult7_nist,Tb,65,1,64,7,nist_reference,reference_uncertain,True,True,1.7195134205394424e-12,1.28e-05,True,2.0373789052293315e-15,1e-08,True,True,True,1,1
Tb_qp2_mult6_nist,Tb,65,2,63,6,nist_reference,reference_uncertain,True,True,1.7053025658242404e-12,1.26e-05,True,1.6743273559608367e-15,1e-08,True,True,True,1,1
Tb_qp3_mult7_nist,Tb,65,3,62,7,nist_reference,reference_uncertain,True,True,1.6697754290362354e-12,1.24e-05,True,2.2743518109147837e-15,1e-08,True,True,True,1,1
Dy_qm1_mult6_ning2022,Dy,66,-1,67,6,ning2022_monoanion_reference,bound_provisional,True,True,1.8332002582610585e-12,1.3399999999999999e-05,True,1.966114108953216e-15,1e-08,True,True,True,1,1
Dy_q0_mult5_nist,Dy,66,0,66,5,nist_reference,reference,True,True,1.7905676941154525e-12,1.3199999999999999e-05,True,1.6285390912150878e-15,1e-08,True,True,True,1,1
